window_type,origin_date,iso3,region,train_start,train_end,n_train_months,n_gap_in_window,n_targets_with_truth,eligible
fixed_7y,2023-11-01,TCA,Caribbean,2016-12-01,2023-11-01,36,48,5,TRUE
fixed_7y,2023-11-01,TTO,Caribbean,2016-12-01,2023-11-01,72,12,6,TRUE
fixed_7y,2023-11-01,VCT,Caribbean,2016-12-01,2023-11-01,48,36,6,TRUE
fixed_7y,2023-11-01,VGB,Caribbean,2016-12-01,2023-11-01,48,36,6,TRUE
fixed_7y,2023-11-01,ARG,South America,2016-12-01,2023-11-01,84,0,6,TRUE
fixed_7y,2023-11-01,BOL,South America,2016-12-01,2023-11-01,84,0,6,TRUE
fixed_7y,2023-11-01,BRA,South America,2016-12-01,2023-11-01,84,0,6,TRUE
fixed_7y,2023-11-01,CHL,South America,2016-12-01,2023-11-01,0,84,0,FALSE
fixed_7y,2023-11-01,COL,South America,2016-12-01,2023-11-01,84,0,6,TRUE
fixed_7y,2023-11-01,ECU,South America,2016-12-01,2023-11-01,84,0,6,TRUE
fixed_7y,2023-11-01,GUF,South America,2016-12-01,2023-11-01,72,12,6,TRUE
fixed_7y,2023-11-01,GUY,South America,2016-12-01,2023-11-01,72,12,6,TRUE
fixed_7y,2023-11-01,PER,South America,2016-12-01,2023-11-01,84,0,6,TRUE
fixed_7y,2023-11-01,PRY,South America,2016-12-01,2023-11-01,84,0,6,TRUE
fixed_7y,2023-11-01,SUR,South America,2016-12-01,2023-11-01,68,16,6,TRUE
fixed_7y,2023-11-01,URY,South America,2016-12-01,2023-11-01,32,52,6,FALSE
fixed_7y,2023-11-01,VEN,South America,2016-12-01,2023-11-01,84,0,4,TRUE
fixed_7y,2023-11-01,OMN,"Europe, Middle East & North Africa",2018-04-01,2023-11-01,60,0,0,FALSE
fixed_7y,2023-11-01,SAU,"Europe, Middle East & North Africa",2016-12-01,2023-11-01,84,0,6,TRUE
fixed_7y,2023-11-01,SDN,"Europe, Middle East & North Africa",2016-12-01,2023-11-01,31,53,6,FALSE
fixed_7y,2023-11-01,YEM,"Europe, Middle East & North Africa",2016-12-01,2023-11-01,68,16,4,TRUE
fixed_7y,2023-11-01,BFA,Sub-Saharan Africa,2016-12-01,2023-11-01,36,48,6,TRUE
fixed_7y,2023-11-01,CIV,Sub-Saharan Africa,2022-02-01,2023-11-01,22,0,6,FALSE
fixed_7y,2023-11-01,ERI,Sub-Saharan Africa,2016-12-01,2023-11-01,0,84,0,FALSE
fixed_7y,2023-11-01,ETH,Sub-Saharan Africa,2016-12-01,2023-11-01,7,77,5,FALSE
fixed_7y,2023-11-01,KEN,Sub-Saharan Africa,2016-12-01,2023-11-01,15,69,3,FALSE
fixed_7y,2023-11-01,MRT,Sub-Saharan Africa,2017-05-01,2023-11-01,19,60,6,FALSE
fixed_7y,2023-11-01,REU,Sub-Saharan Africa,2016-12-01,2023-11-01,71,13,0,FALSE
fixed_7y,2023-11-01,SEN,Sub-Saharan Africa,2017-05-01,2023-11-01,55,24,6,TRUE
fixed_7y,2023-11-01,SYC,Sub-Saharan Africa,2016-12-01,2023-11-01,36,48,6,TRUE
fixed_7y,2023-11-01,AFG,South Asia,2021-03-01,2023-11-01,33,0,6,FALSE
fixed_7y,2023-11-01,BGD,South Asia,2016-12-01,2023-11-01,84,0,6,TRUE
fixed_7y,2023-11-01,BTN,South Asia,2016-12-01,2023-11-01,72,12,6,TRUE
fixed_7y,2023-11-01,IND,South Asia,2016-12-01,2023-11-01,84,0,6,TRUE
fixed_7y,2023-11-01,LKA,South Asia,2016-12-01,2023-11-01,84,0,6,TRUE
fixed_7y,2023-11-01,MDV,South Asia,2016-12-01,2023-11-01,84,0,6,TRUE
fixed_7y,2023-11-01,NPL,South Asia,2016-12-01,2023-11-01,84,0,6,TRUE
fixed_7y,2023-11-01,PAK,South Asia,2016-12-01,2023-11-01,84,0,6,TRUE
fixed_7y,2023-11-01,BRN,East & Southeast Asia,2016-12-01,2023-11-01,84,0,5,TRUE
fixed_7y,2023-11-01,CHN,East & Southeast Asia,2016-12-01,2023-11-01,60,24,6,TRUE
fixed_7y,2023-11-01,IDN,East & Southeast Asia,2016-12-01,2023-11-01,84,0,6,TRUE
fixed_7y,2023-11-01,KHM,East & Southeast Asia,2016-12-01,2023-11-01,84,0,6,TRUE
fixed_7y,2023-11-01,LAO,East & Southeast Asia,2016-12-01,2023-11-01,84,0,6,TRUE
fixed_7y,2023-11-01,MMR,East & Southeast Asia,2016-12-01,2023-11-01,84,0,6,TRUE
fixed_7y,2023-11-01,MYS,East & Southeast Asia,2016-12-01,2023-11-01,84,0,6,TRUE
fixed_7y,2023-11-01,PHL,East & Southeast Asia,2016-12-01,2023-11-01,84,0,4,TRUE
fixed_7y,2023-11-01,SGP,East & Southeast Asia,2016-12-01,2023-11-01,84,0,6,TRUE
fixed_7y,2023-11-01,THA,East & Southeast Asia,2016-12-01,2023-11-01,84,0,6,TRUE
fixed_7y,2023-11-01,TLS,East & Southeast Asia,2016-12-01,2023-11-01,84,0,6,TRUE
fixed_7y,2023-11-01,TWN,East & Southeast Asia,2016-12-01,2023-11-01,33,51,3,FALSE
fixed_7y,2023-11-01,VNM,East & Southeast Asia,2016-12-01,2023-11-01,84,0,6,TRUE
fixed_7y,2023-11-01,AUS,Pacific Islands,2016-12-01,2023-11-01,72,12,6,TRUE
fixed_7y,2023-11-01,COK,Pacific Islands,2016-12-01,2023-11-01,36,48,0,FALSE
fixed_7y,2023-11-01,FJI,Pacific Islands,2016-12-01,2023-11-01,84,0,6,TRUE
fixed_7y,2023-11-01,FSM,Pacific Islands,2016-12-01,2023-11-01,72,12,6,TRUE
fixed_7y,2023-11-01,KIR,Pacific Islands,2016-12-01,2023-11-01,24,60,2,FALSE
fixed_7y,2023-11-01,MHL,Pacific Islands,2016-12-01,2023-11-01,48,36,0,FALSE
fixed_7y,2023-11-01,NCL,Pacific Islands,2016-12-01,2023-11-01,81,3,0,FALSE
fixed_7y,2023-11-01,PLW,Pacific Islands,2016-12-01,2023-11-01,72,12,0,FALSE
fixed_7y,2023-11-01,PYF,Pacific Islands,2016-12-01,2023-11-01,60,24,6,TRUE
fixed_7y,2023-11-01,SLB,Pacific Islands,2016-12-01,2023-11-01,84,0,6,TRUE
fixed_7y,2023-11-01,TON,Pacific Islands,2016-12-01,2023-11-01,36,48,1,TRUE
fixed_7y,2023-11-01,TUV,Pacific Islands,2018-04-01,2023-11-01,48,20,0,FALSE
fixed_7y,2023-11-01,VUT,Pacific Islands,2016-12-01,2023-11-01,73,11,6,TRUE
fixed_7y,2023-11-01,WLF,Pacific Islands,2017-06-01,2023-11-01,78,0,6,TRUE
fixed_7y,2023-11-01,WSM,Pacific Islands,2017-10-01,2023-11-01,74,0,6,TRUE
fixed_7y,2023-12-01,BLZ,North & Central America,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,CRI,North & Central America,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,GTM,North & Central America,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,HND,North & Central America,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,MEX,North & Central America,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,NIC,North & Central America,2017-01-01,2023-12-01,84,0,2,TRUE
fixed_7y,2023-12-01,PAN,North & Central America,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,SLV,North & Central America,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,USA,North & Central America,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,ABW,Caribbean,2017-01-01,2023-12-01,36,48,6,TRUE
fixed_7y,2023-12-01,ATG,Caribbean,2017-01-01,2023-12-01,60,24,6,TRUE
fixed_7y,2023-12-01,BES,Caribbean,2017-01-01,2023-12-01,0,0,0,FALSE
fixed_7y,2023-12-01,BHS,Caribbean,2017-01-01,2023-12-01,3,81,0,FALSE
fixed_7y,2023-12-01,BLM,Caribbean,2017-01-01,2023-12-01,48,36,6,TRUE
fixed_7y,2023-12-01,BRB,Caribbean,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,CUB,Caribbean,2017-01-01,2023-12-01,63,21,0,FALSE
fixed_7y,2023-12-01,CUW,Caribbean,2017-01-01,2023-12-01,0,0,0,FALSE
fixed_7y,2023-12-01,CYM,Caribbean,2017-01-01,2023-12-01,27,57,0,FALSE
fixed_7y,2023-12-01,DMA,Caribbean,2017-01-01,2023-12-01,63,12,0,FALSE
fixed_7y,2023-12-01,DOM,Caribbean,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,GLP,Caribbean,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,GRD,Caribbean,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,HTI,Caribbean,2018-05-01,2023-12-01,60,0,0,FALSE
fixed_7y,2023-12-01,JAM,Caribbean,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,KNA,Caribbean,2017-01-01,2023-12-01,24,60,6,FALSE
fixed_7y,2023-12-01,LCA,Caribbean,2017-01-01,2023-12-01,48,36,6,TRUE
fixed_7y,2023-12-01,MAF,Caribbean,2017-01-01,2023-12-01,72,12,6,TRUE
fixed_7y,2023-12-01,MTQ,Caribbean,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,PRI,Caribbean,2017-01-01,2023-12-01,57,27,6,TRUE
fixed_7y,2023-12-01,SXM,Caribbean,2017-01-01,2023-12-01,0,84,3,FALSE
fixed_7y,2023-12-01,TCA,Caribbean,2017-01-01,2023-12-01,36,48,4,TRUE
fixed_7y,2023-12-01,TTO,Caribbean,2017-01-01,2023-12-01,72,12,6,TRUE
fixed_7y,2023-12-01,VCT,Caribbean,2017-01-01,2023-12-01,48,36,6,TRUE
fixed_7y,2023-12-01,VGB,Caribbean,2017-01-01,2023-12-01,48,36,6,TRUE
fixed_7y,2023-12-01,ARG,South America,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,BOL,South America,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,BRA,South America,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,CHL,South America,2017-01-01,2023-12-01,0,84,0,FALSE
fixed_7y,2023-12-01,COL,South America,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,ECU,South America,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,GUF,South America,2017-01-01,2023-12-01,72,12,6,TRUE
fixed_7y,2023-12-01,GUY,South America,2017-01-01,2023-12-01,72,12,6,TRUE
fixed_7y,2023-12-01,PER,South America,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,PRY,South America,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,SUR,South America,2017-01-01,2023-12-01,69,15,6,TRUE
fixed_7y,2023-12-01,URY,South America,2017-01-01,2023-12-01,33,51,6,FALSE
fixed_7y,2023-12-01,VEN,South America,2017-01-01,2023-12-01,84,0,3,TRUE
fixed_7y,2023-12-01,OMN,"Europe, Middle East & North Africa",2018-04-01,2023-12-01,60,0,0,FALSE
fixed_7y,2023-12-01,SAU,"Europe, Middle East & North Africa",2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,SDN,"Europe, Middle East & North Africa",2017-01-01,2023-12-01,32,52,6,FALSE
fixed_7y,2023-12-01,YEM,"Europe, Middle East & North Africa",2017-01-01,2023-12-01,69,15,3,TRUE
fixed_7y,2023-12-01,BFA,Sub-Saharan Africa,2017-01-01,2023-12-01,36,48,6,TRUE
fixed_7y,2023-12-01,CIV,Sub-Saharan Africa,2022-02-01,2023-12-01,23,0,6,FALSE
fixed_7y,2023-12-01,ERI,Sub-Saharan Africa,2017-01-01,2023-12-01,0,84,0,FALSE
fixed_7y,2023-12-01,ETH,Sub-Saharan Africa,2017-01-01,2023-12-01,8,76,4,FALSE
fixed_7y,2023-12-01,KEN,Sub-Saharan Africa,2017-01-01,2023-12-01,14,70,4,FALSE
fixed_7y,2023-12-01,MRT,Sub-Saharan Africa,2017-05-01,2023-12-01,20,60,6,FALSE
fixed_7y,2023-12-01,REU,Sub-Saharan Africa,2017-01-01,2023-12-01,70,14,0,FALSE
fixed_7y,2023-12-01,SEN,Sub-Saharan Africa,2017-05-01,2023-12-01,56,24,6,TRUE
fixed_7y,2023-12-01,SYC,Sub-Saharan Africa,2017-01-01,2023-12-01,36,48,6,TRUE
fixed_7y,2023-12-01,AFG,South Asia,2021-03-01,2023-12-01,34,0,6,FALSE
fixed_7y,2023-12-01,BGD,South Asia,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,BTN,South Asia,2017-01-01,2023-12-01,72,12,6,TRUE
fixed_7y,2023-12-01,IND,South Asia,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,LKA,South Asia,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,MDV,South Asia,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,NPL,South Asia,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,PAK,South Asia,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,BRN,East & Southeast Asia,2017-01-01,2023-12-01,84,0,4,TRUE
fixed_7y,2023-12-01,CHN,East & Southeast Asia,2017-01-01,2023-12-01,60,24,6,TRUE
fixed_7y,2023-12-01,IDN,East & Southeast Asia,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,KHM,East & Southeast Asia,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,LAO,East & Southeast Asia,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,MMR,East & Southeast Asia,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,MYS,East & Southeast Asia,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,PHL,East & Southeast Asia,2017-01-01,2023-12-01,84,0,3,TRUE
fixed_7y,2023-12-01,SGP,East & Southeast Asia,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,THA,East & Southeast Asia,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,TLS,East & Southeast Asia,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,TWN,East & Southeast Asia,2017-01-01,2023-12-01,34,50,2,FALSE
fixed_7y,2023-12-01,VNM,East & Southeast Asia,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,AUS,Pacific Islands,2017-01-01,2023-12-01,72,12,6,TRUE
fixed_7y,2023-12-01,COK,Pacific Islands,2017-01-01,2023-12-01,36,48,0,FALSE
fixed_7y,2023-12-01,FJI,Pacific Islands,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,FSM,Pacific Islands,2017-01-01,2023-12-01,72,12,6,TRUE
fixed_7y,2023-12-01,KIR,Pacific Islands,2017-01-01,2023-12-01,24,60,3,FALSE
fixed_7y,2023-12-01,MHL,Pacific Islands,2017-01-01,2023-12-01,48,36,0,FALSE
fixed_7y,2023-12-01,NCL,Pacific Islands,2017-01-01,2023-12-01,80,4,0,FALSE
fixed_7y,2023-12-01,PLW,Pacific Islands,2017-01-01,2023-12-01,72,12,0,FALSE
fixed_7y,2023-12-01,PYF,Pacific Islands,2017-01-01,2023-12-01,60,24,6,TRUE
fixed_7y,2023-12-01,SLB,Pacific Islands,2017-01-01,2023-12-01,84,0,6,TRUE
fixed_7y,2023-12-01,TON,Pacific Islands,2017-01-01,2023-12-01,36,48,2,TRUE
fixed_7y,2023-12-01,TUV,Pacific Islands,2018-04-01,2023-12-01,48,21,0,FALSE
fixed_7y,2023-12-01,VUT,Pacific Islands,2017-01-01,2023-12-01,74,10,6,TRUE
fixed_7y,2023-12-01,WLF,Pacific Islands,2017-06-01,2023-12-01,79,0,6,TRUE
fixed_7y,2023-12-01,WSM,Pacific Islands,2017-10-01,2023-12-01,75,0,6,TRUE
fixed_7y,2024-01-01,BLZ,North & Central America,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,CRI,North & Central America,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,GTM,North & Central America,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,HND,North & Central America,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,MEX,North & Central America,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,NIC,North & Central America,2017-02-01,2024-01-01,84,0,1,TRUE
fixed_7y,2024-01-01,PAN,North & Central America,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,SLV,North & Central America,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,USA,North & Central America,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,ABW,Caribbean,2017-02-01,2024-01-01,36,48,5,TRUE
fixed_7y,2024-01-01,ATG,Caribbean,2017-02-01,2024-01-01,60,24,6,TRUE
fixed_7y,2024-01-01,BES,Caribbean,2017-02-01,2024-01-01,0,0,0,FALSE
fixed_7y,2024-01-01,BHS,Caribbean,2017-02-01,2024-01-01,2,82,0,FALSE
fixed_7y,2024-01-01,BLM,Caribbean,2017-02-01,2024-01-01,48,36,6,TRUE
fixed_7y,2024-01-01,BRB,Caribbean,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,CUB,Caribbean,2017-02-01,2024-01-01,62,22,0,FALSE
fixed_7y,2024-01-01,CUW,Caribbean,2017-02-01,2024-01-01,0,0,0,FALSE
fixed_7y,2024-01-01,CYM,Caribbean,2017-02-01,2024-01-01,26,58,0,FALSE
fixed_7y,2024-01-01,DMA,Caribbean,2017-02-01,2024-01-01,62,12,0,FALSE
fixed_7y,2024-01-01,DOM,Caribbean,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,GLP,Caribbean,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,GRD,Caribbean,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,HTI,Caribbean,2018-05-01,2024-01-01,60,0,0,FALSE
fixed_7y,2024-01-01,JAM,Caribbean,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,KNA,Caribbean,2017-02-01,2024-01-01,24,60,6,FALSE
fixed_7y,2024-01-01,LCA,Caribbean,2017-02-01,2024-01-01,48,36,6,TRUE
fixed_7y,2024-01-01,MAF,Caribbean,2017-02-01,2024-01-01,72,12,6,TRUE
fixed_7y,2024-01-01,MTQ,Caribbean,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,PRI,Caribbean,2017-02-01,2024-01-01,58,26,6,TRUE
fixed_7y,2024-01-01,SXM,Caribbean,2017-02-01,2024-01-01,0,84,4,FALSE
fixed_7y,2024-01-01,TCA,Caribbean,2017-02-01,2024-01-01,36,48,3,TRUE
fixed_7y,2024-01-01,TTO,Caribbean,2017-02-01,2024-01-01,72,12,6,TRUE
fixed_7y,2024-01-01,VCT,Caribbean,2017-02-01,2024-01-01,48,36,6,TRUE
fixed_7y,2024-01-01,VGB,Caribbean,2017-02-01,2024-01-01,48,36,6,TRUE
fixed_7y,2024-01-01,ARG,South America,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,BOL,South America,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,BRA,South America,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,CHL,South America,2017-02-01,2024-01-01,0,84,0,FALSE
fixed_7y,2024-01-01,COL,South America,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,ECU,South America,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,GUF,South America,2017-02-01,2024-01-01,72,12,6,TRUE
fixed_7y,2024-01-01,GUY,South America,2017-02-01,2024-01-01,73,11,6,TRUE
fixed_7y,2024-01-01,PER,South America,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,PRY,South America,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,SUR,South America,2017-02-01,2024-01-01,70,14,6,TRUE
fixed_7y,2024-01-01,URY,South America,2017-02-01,2024-01-01,34,50,6,FALSE
fixed_7y,2024-01-01,VEN,South America,2017-02-01,2024-01-01,84,0,2,TRUE
fixed_7y,2024-01-01,OMN,"Europe, Middle East & North Africa",2018-04-01,2024-01-01,60,0,0,FALSE
fixed_7y,2024-01-01,SAU,"Europe, Middle East & North Africa",2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,SDN,"Europe, Middle East & North Africa",2017-02-01,2024-01-01,33,51,6,FALSE
fixed_7y,2024-01-01,YEM,"Europe, Middle East & North Africa",2017-02-01,2024-01-01,70,14,2,TRUE
fixed_7y,2024-01-01,BFA,Sub-Saharan Africa,2017-02-01,2024-01-01,36,48,6,TRUE
fixed_7y,2024-01-01,CIV,Sub-Saharan Africa,2022-02-01,2024-01-01,24,0,6,FALSE
fixed_7y,2024-01-01,ERI,Sub-Saharan Africa,2017-02-01,2024-01-01,0,84,0,FALSE
fixed_7y,2024-01-01,ETH,Sub-Saharan Africa,2017-02-01,2024-01-01,9,75,3,FALSE
fixed_7y,2024-01-01,KEN,Sub-Saharan Africa,2017-02-01,2024-01-01,13,71,5,FALSE
fixed_7y,2024-01-01,MRT,Sub-Saharan Africa,2017-05-01,2024-01-01,21,60,6,FALSE
fixed_7y,2024-01-01,REU,Sub-Saharan Africa,2017-02-01,2024-01-01,69,15,0,FALSE
fixed_7y,2024-01-01,SEN,Sub-Saharan Africa,2017-05-01,2024-01-01,57,24,6,TRUE
fixed_7y,2024-01-01,SYC,Sub-Saharan Africa,2017-02-01,2024-01-01,36,48,5,TRUE
fixed_7y,2024-01-01,AFG,South Asia,2021-03-01,2024-01-01,35,0,6,FALSE
fixed_7y,2024-01-01,BGD,South Asia,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,BTN,South Asia,2017-02-01,2024-01-01,72,12,6,TRUE
fixed_7y,2024-01-01,IND,South Asia,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,LKA,South Asia,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,MDV,South Asia,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,NPL,South Asia,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,PAK,South Asia,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,BRN,East & Southeast Asia,2017-02-01,2024-01-01,84,0,3,TRUE
fixed_7y,2024-01-01,CHN,East & Southeast Asia,2017-02-01,2024-01-01,60,24,6,TRUE
fixed_7y,2024-01-01,IDN,East & Southeast Asia,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,KHM,East & Southeast Asia,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,LAO,East & Southeast Asia,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,MMR,East & Southeast Asia,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,MYS,East & Southeast Asia,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,PHL,East & Southeast Asia,2017-02-01,2024-01-01,84,0,2,TRUE
fixed_7y,2024-01-01,SGP,East & Southeast Asia,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,THA,East & Southeast Asia,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,TLS,East & Southeast Asia,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,TWN,East & Southeast Asia,2017-02-01,2024-01-01,35,49,1,FALSE
fixed_7y,2024-01-01,VNM,East & Southeast Asia,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,AUS,Pacific Islands,2017-02-01,2024-01-01,72,12,6,TRUE
fixed_7y,2024-01-01,COK,Pacific Islands,2017-02-01,2024-01-01,36,48,0,FALSE
fixed_7y,2024-01-01,FJI,Pacific Islands,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,FSM,Pacific Islands,2017-02-01,2024-01-01,72,12,6,TRUE
fixed_7y,2024-01-01,KIR,Pacific Islands,2017-02-01,2024-01-01,24,60,4,FALSE
fixed_7y,2024-01-01,MHL,Pacific Islands,2017-02-01,2024-01-01,48,36,0,FALSE
fixed_7y,2024-01-01,NCL,Pacific Islands,2017-02-01,2024-01-01,79,5,0,FALSE
fixed_7y,2024-01-01,PLW,Pacific Islands,2017-02-01,2024-01-01,72,12,0,FALSE
fixed_7y,2024-01-01,PYF,Pacific Islands,2017-02-01,2024-01-01,60,24,6,TRUE
fixed_7y,2024-01-01,SLB,Pacific Islands,2017-02-01,2024-01-01,84,0,6,TRUE
fixed_7y,2024-01-01,TON,Pacific Islands,2017-02-01,2024-01-01,36,48,3,TRUE
fixed_7y,2024-01-01,TUV,Pacific Islands,2018-04-01,2024-01-01,48,22,0,FALSE
fixed_7y,2024-01-01,VUT,Pacific Islands,2017-02-01,2024-01-01,75,9,6,TRUE
fixed_7y,2024-01-01,WLF,Pacific Islands,2017-06-01,2024-01-01,80,0,6,TRUE
fixed_7y,2024-01-01,WSM,Pacific Islands,2017-10-01,2024-01-01,76,0,6,TRUE
fixed_7y,2024-02-01,BLZ,North & Central America,2017-03-01,2024-02-01,84,0,6,TRUE
fixed_7y,2024-02-01,CRI,North & Central America,2017-03-01,2024-02-01,84,0,6,TRUE
fixed_7y,2024-02-01,GTM,North & Central America,2017-03-01,2024-02-01,84,0,6,TRUE
fixed_7y,2024-02-01,HND,North & Central America,2017-03-01,2024-02-01,84,0,6,TRUE
fixed_7y,2024-02-01,MEX,North & Central America,2017-03-01,2024-02-01,84,0,6,TRUE
fixed_7y,2024-02-01,NIC,North & Central America,2017-03-01,2024-02-01,84,0,0,FALSE
fixed_7y,2024-02-01,PAN,North & Central America,2017-03-01,2024-02-01,84,0,6,TRUE
fixed_7y,2024-02-01,SLV,North & Central America,2017-03-01,2024-02-01,84,0,6,TRUE
fixed_7y,2024-02-01,USA,North & Central America,2017-03-01,2024-02-01,84,0,6,TRUE
fixed_7y,2024-02-01,ABW,Caribbean,2017-03-01,2024-02-01,36,48,4,TRUE
fixed_7y,2024-02-01,ATG,Caribbean,2017-03-01,2024-02-01,60,24,6,TRUE
fixed_7y,2024-02-01,BES,Caribbean,2017-03-01,2024-02-01,0,0,0,FALSE
fixed_7y,2024-02-01,BHS,Caribbean,2017-03-01,2024-02-01,1,83,0,FALSE
fixed_7y,2024-02-01,BLM,Caribbean,2017-03-01,2024-02-01,48,36,6,TRUE
fixed_7y,2024-02-01,BRB,Caribbean,2017-03-01,2024-02-01,84,0,6,TRUE
fixed_7y,2024-02-01,CUB,Caribbean,2017-03-01,2024-02-01,61,23,0,FALSE
fixed_7y,2024-02-01,CUW,Caribbean,2017-03-01,2024-02-01,0,0,0,FALSE
fixed_7y,2024-02-01,CYM,Caribbean,2017-03-01,2024-02-01,25,59,0,FALSE
fixed_7y,2024-02-01,DMA,Caribbean,2017-03-01,2024-02-01,61,12,0,FALSE
