iso3,origin_date,horizon,target_date,model,window_type,overprediction,underprediction,dispersion,bias,interval_coverage_50,interval_coverage_90,ae_median,dispersion_log,overprediction_log,underprediction_log,ae_median_log,crps,crps_log,.pred,actual,lead_time,squared_error,season,season_nMonth,region,seasonality_signal,endemicity,size_class,mean_actual_predicted_month,umae_row,urmse_sq_row
PAK,2022-01-01,2,2022-03-01,glm_ar1,expanding,157.2,0,301.78000000000003,0.5,TRUE,TRUE,786,0.28616566704317925,0.12884263250915423,0,0.6442131625457712,458.98000000000013,0.4150082995523336,1654,868,2,617796,2022/2023,1,South Asia,strong,endemic,medium,544.3529411764705,1.4439161443700024,2.084893831972334
PAK,2022-01-01,3,2022-04-01,glm_ar1,expanding,50.8,0,328.9,0.5,TRUE,TRUE,254,0.2865218893581781,0.03035029814185517,0,0.15175149070927585,379.7000000000001,0.3168721875000332,1803,1549,3,64516,2022/2023,2,South Asia,strong,endemic,medium,994.2352941176472,0.2554727251212874,0.06526631328089687
PAK,2022-01-01,4,2022-05-01,glm_ar1,expanding,0,2367.4,350.58000000000004,-1,FALSE,FALSE,4425,0.286460002628443,0,0.5885966426432301,1.1946159497762316,2717.98,0.875056645271673,1921,6346,4,19580625,2022/2023,3,South Asia,strong,endemic,medium,3717.235294117647,1.1904008355355815,1.4170541492438107
PAK,2022-01-01,5,2022-06-01,glm_ar1,expanding,0,1323,367.58000000000004,-0.8999999999999999,FALSE,TRUE,2715,0.28668258772077676,0,0.3831346578468507,0.8530212464398881,1690.58,0.6698172455676275,2015,4730,5,7371225,2022/2023,4,South Asia,strong,endemic,medium,2521.3529411764707,1.0768028369456173,1.15950434965413
PAK,2022-01-01,6,2022-07-01,glm_ar1,expanding,0,300.8,380.78000000000003,-0.8999999999999999,FALSE,TRUE,1030,0.28662344352289304,0,0.11181874593631598,0.400985100615193,681.5800000000002,0.39844218945920906,2087,3117,6,1060900,2022/2023,5,South Asia,strong,endemic,medium,1792.8235294117649,0.5745127633046787,0.3300649151999778
PAN,2022-01-01,1,2022-02-01,glm_ar1,expanding,45.2,0,70.2,0.5,TRUE,TRUE,226,0.28387616593691095,0.17613271084620089,0,0.8806635542310044,115.40000000000002,0.4600088767831119,385,159,1,51076,2021/2022,11,North & Central America,weak,endemic,small,466.5625,0.4843938379102478,0.23463739020541943
PAN,2022-01-01,2,2022-03-01,glm_ar1,expanding,88.8,0,111.5,0.5,TRUE,TRUE,444,0.285840494489,0.25855366062181345,0,1.2927683031090673,200.3,0.5443941551108135,611,167,2,197136,2021/2022,12,North & Central America,weak,endemic,small,381.0625,1.1651631950139414,1.3576052710150959
PAN,2022-01-01,3,2022-04-01,glm_ar1,expanding,131,0,156.92000000000002,0.5,TRUE,TRUE,655,0.2857215812262881,0.28604366712762985,0,1.4302183356381493,287.9200000000001,0.571765248353918,860,205,3,429025,2022/2023,1,North & Central America,weak,endemic,small,277.47058823529414,2.3606105575577696,5.572482204453204
PAN,2022-01-01,4,2022-05-01,glm_ar1,expanding,120.2,0,202.44,0.5,TRUE,TRUE,601,0.28608298947458105,0.15593345555117147,0,0.7796672777558573,322.64000000000004,0.44201644502575255,1109,508,4,361201,2022/2023,2,North & Central America,weak,endemic,small,375.2352941176471,1.6016617024612008,2.565320209130912
PAN,2022-01-01,5,2022-06-01,glm_ar1,expanding,13.4,0,244.51999999999998,0.5,TRUE,TRUE,67,0.28665751433703235,0.010250809429913943,0,0.051254047149569715,257.9200000000001,0.2969083237669463,1340,1273,5,4489,2022/2023,3,North & Central America,weak,endemic,small,624.294117647059,0.10732120983699234,0.01151784208087574
PAN,2022-01-01,6,2022-07-01,glm_ar1,expanding,0,228.8,281.32,-0.8999999999999999,FALSE,TRUE,772,0.28641302835242777,0,0.11463914348217692,0.4056811141571739,510.12000000000006,0.40105217183460473,1542,2314,6,595984,2022/2023,4,North & Central America,weak,endemic,small,1238.4705882352944,0.6233494822836514,0.3885645770632963
PER,2022-01-01,1,2022-02-01,glm_ar1,expanding,0,910.2,784.54,-0.8999999999999999,FALSE,TRUE,2607,0.2865757069220553,0,0.1554243830643081,0.47383260648283354,1694.7400000000002,0.4420000899863634,4300,6907,1,6796449,2021/2022,6,South America,moderate,endemic,large,6161.25,0.4231284236153378,0.17903766287120076
PER,2022-01-01,2,2022-03-01,glm_ar1,expanding,0,2722.4,668.6600000000001,-0.8999999999999999,FALSE,TRUE,5466,0.2865646227736878,0,0.4187830731931072,0.9126835792500358,3391.0600000000004,0.705347695966795,3665,9131,2,29877156,2021/2022,7,South America,moderate,endemic,large,10413.625,0.5248892676661585,0.2755087433111162
PER,2022-01-01,3,2022-04-01,glm_ar1,expanding,0,5650,593.7,-1,FALSE,FALSE,9134,0.2865415197250494,0,0.7307084538592654,1.3366167064730696,6243.7,1.0172499735843148,3254,12388,3,83429956,2021/2022,8,South America,moderate,endemic,large,11701.375,0.780592024441572,0.6093239086217918
PER,2022-01-01,4,2022-05-01,glm_ar1,expanding,0,6094.8,543.62,-1,FALSE,FALSE,9284,0.28669014615090777,0,0.8087869320251293,1.4144908630145174,6638.42,1.0954770781760372,2980,12264,4,86192656,2021/2022,9,South America,moderate,endemic,large,11913.4375,0.7792880938016421,0.6072899331409969
PER,2022-01-01,5,2022-06-01,glm_ar1,expanding,0,650,509.16,-0.8999999999999999,FALSE,TRUE,1790,0.2865776181819152,0,0.16849271586440545,0.4953773991311774,1159.16,0.45507033404632063,2791,4581,5,3204100,2021/2022,10,South America,moderate,endemic,large,6515.875,0.27471368005064556,0.07546760600696845
PER,2022-01-01,6,2022-07-01,glm_ar1,expanding,0,114,484.88,-0.5,TRUE,TRUE,570,0.2863619742165323,0,0.038844475903050936,0.19422237951525467,598.8800000000001,0.32520645011958327,2658,3228,6,324900,2021/2022,11,South America,moderate,endemic,large,3604.4375,0.15813840578453642,0.025007755384074702
PHL,2022-01-01,1,2022-02-01,glm_ar1,expanding,0,105.4,905.4,-0.5,TRUE,TRUE,527,0.28675467085795375,0,0.020183571783227095,0.10091785891613547,1010.8000000000002,0.30693824264118086,4962,5489,1,277729,2021/2022,11,East & Southeast Asia,moderate,endemic,medium,10032.642857142857,0.05252853186384445,0.002759246659770922
PHL,2022-01-01,2,2022-03-01,glm_ar1,expanding,0,1273.6,743.7,-0.8999999999999999,FALSE,TRUE,3156,0.2866938899219721,0,0.21508947177240714,0.573292464030029,2017.3,0.5017833616943792,4076,7232,2,9960336,2021/2022,12,East & Southeast Asia,moderate,endemic,medium,8029.785714285715,0.39303664036578095,0.15447780067002023
PHL,2022-01-01,3,2022-04-01,glm_ar1,expanding,0,3358.4,642.6200000000001,-0.8999999999999999,FALSE,TRUE,6490,0.2866965584749708,0,0.4978880190060064,1.0445713493665654,4001.0200000000004,0.7845845774809771,3522,10012,3,42120100,2022/2023,1,East & Southeast Asia,moderate,endemic,medium,5593.785714285715,1.1602160560826427,1.3461012967919619
PHL,2022-01-01,4,2022-05-01,glm_ar1,expanding,0,16340.6,576.5,-1,FALSE,FALSE,19723,0.2864971910938124,0,1.3737507884613258,1.9795495431728014,16917.1,1.6602479795551381,3160,22883,4,388996729,2022/2023,2,East & Southeast Asia,moderate,endemic,medium,7711.714285714285,2.557537697751102,6.540999075418009
PHL,2022-01-01,5,2022-06-01,glm_ar1,expanding,0,25237.6,531.78,-1,FALSE,FALSE,28358,0.2864428822878014,0,1.7667538817550088,2.3725742672749064,25769.379999999997,2.05319676404281,2915,31273,5,804176164,2022/2023,3,East & Southeast Asia,moderate,endemic,medium,14673.285714285714,1.9326278075803454,3.7350502426328123
PHL,2022-01-01,6,2022-07-01,glm_ar1,expanding,0,42577.2,500.9,-1,FALSE,FALSE,45516,0.28647425865642434,0,2.260466832948675,2.866155814433913,43078.1,2.546941091605099,2746,48262,6,2071706256,2022/2023,4,East & Southeast Asia,moderate,endemic,medium,26056.214285714286,1.7468385660673214,3.051444975900136
PLW,2022-01-01,1,2022-02-01,glm_ar1,expanding,3.4,0,3.1,0.9,FALSE,TRUE,15,0.2596829807375085,0.4734247228263232,0,1.7917594692280547,6.5,0.7331077035638318,17,2,1,225,2021/2022,11,Pacific Islands,weak,emerging,very_small,14,1.0714285714285714,1.1479591836734695
PLW,2022-01-01,2,2022-03-01,glm_ar1,expanding,14.4,0,11.26,0.9,FALSE,TRUE,56,0.27412625263539414,0.8059941273182887,0,2.3353749158170367,25.660000000000004,1.0801203799536832,61,5,2,3136,2021/2022,12,Pacific Islands,weak,emerging,very_small,20,2.8,7.84
PLW,2022-01-01,3,2022-04-01,glm_ar1,expanding,40,0,28.860000000000003,0.9,FALSE,TRUE,150,0.2836985850552889,1.1059903038887793,0,2.871679624884012,68.86000000000001,1.3896888889440682,158,8,3,22500,2022/2023,1,Pacific Islands,weak,emerging,very_small,33.777777777777786,4.44078947368421,19.720611149584478
PLW,2022-01-01,4,2022-05-01,glm_ar1,expanding,87.4,0,57.720000000000006,1,FALSE,FALSE,311,0.2849515221057174,1.8736745499757217,0,3.9671423046492253,145.12,2.158626072081439,316,5,4,96721,2022/2023,2,Pacific Islands,weak,emerging,very_small,30.77777777777778,10.104693140794224,102.10482346961382
PLW,2022-01-01,5,2022-06-01,glm_ar1,expanding,145.8,0,96.38,1,FALSE,FALSE,519,0.2854113622837525,1.8649918848802662,0,3.9684033388642534,242.18,2.150403247164019,528,9,5,269361,2022/2023,3,Pacific Islands,weak,emerging,very_small,53.44444444444444,9.711018711018712,94.30388440575551
PLW,2022-01-01,6,2022-07-01,glm_ar1,expanding,207.2,0,140.95999999999998,0.9,FALSE,TRUE,752,0.28585025496575944,1.5408424274061356,0,3.6057566108639993,348.16,1.826692682371895,772,20,6,565504,2022/2023,4,Pacific Islands,weak,emerging,very_small,53.66666666666667,14.012422360248445,196.3479804019906
PRI,2022-01-01,1,2022-02-01,glm_ar1,expanding,17.2,0,21.52,0.5,TRUE,TRUE,86,0.2847867786928629,0.2565231863290099,0,1.2826159316450494,38.720000000000006,0.5413099650218729,118,32,1,7396,2021/2022,11,Caribbean,weak,endemic,very_small,276.46153846153845,0.3110740122426266,0.0967670410927258
PRI,2022-01-01,2,2022-03-01,glm_ar1,expanding,55.2,0,46.46,0.9,FALSE,TRUE,226,0.28321454775902316,0.6834688296655105,0,2.1739677151719516,101.66000000000001,0.9666833774245337,254,28,2,51076,2021/2022,12,Caribbean,weak,endemic,very_small,265.7692307692308,0.8503617945007236,0.7231151815464908
PRI,2022-01-01,3,2022-04-01,glm_ar1,expanding,113,0,82.04,0.9,FALSE,TRUE,425,0.28582396042008507,1.112074778272169,0,2.890371757896165,195.04000000000002,1.3978987386922541,449,24,3,180625,2022/2023,1,Caribbean,weak,endemic,very_small,250.21428571428567,1.6985441050528123,2.885052076809659
PRI,2022-01-01,4,2022-05-01,glm_ar1,expanding,179,0,125.08,0.9,FALSE,TRUE,659,0.2854635176409855,1.3193669029108093,0,3.2350407617215557,304.08000000000004,1.6048304205517947,685,26,4,434281,2022/2023,2,Caribbean,weak,endemic,very_small,293.4285714285714,2.2458617332035056,5.043894924667854
PRI,2022-01-01,5,2022-06-01,glm_ar1,expanding,261,0,171.06,1,FALSE,FALSE,923,0.28581500886796957,2.0302042873485084,0,4.135699747904015,432.06000000000006,2.3160192962164783,937,14,5,851929,2022/2023,3,Caribbean,weak,endemic,very_small,295.28571428571433,3.125786163522012,9.77053914006566
PRI,2022-01-01,6,2022-07-01,glm_ar1,expanding,318.8,0,215.78000000000003,0.9,FALSE,TRUE,1154,0.2860905806521964,1.6017654333896758,0,3.708513033991913,534.5800000000002,1.8878560140418723,1182,28,6,1331716,2022/2023,4,Caribbean,weak,endemic,very_small,444.28571428571433,2.597427652733119,6.746630411182679
PRY,2022-01-01,1,2022-02-01,glm_ar1,expanding,42.4,0,39.96,0.9,FALSE,TRUE,186,0.2822191588430843,0.5029682351847988,0,1.8672670217362004,82.36000000000001,0.7851873940278831,219,33,1,34596,2021/2022,8,South America,moderate,endemic,medium,15369.5,0.012101890107030158,1.4645574416263438e-4
PRY,2022-01-01,2,2022-03-01,glm_ar1,expanding,99,0,73.56,0.9,FALSE,TRUE,377,0.28576828308454344,1.021989892172574,0,2.7408400239252004,172.56000000000003,1.3077581752571175,402,25,2,142129,2021/2022,9,South America,moderate,endemic,medium,11454.0625,0.03291408615938668,0.0010833370677075299
PRY,2022-01-01,3,2022-04-01,glm_ar1,expanding,161,0,115.34,0.9,FALSE,TRUE,601,0.2855381571422086,1.1855252074269853,0,3.0149021896617114,276.34000000000003,1.471063364569194,631,30,3,361201,2021/2022,10,South America,moderate,endemic,medium,5449.625,0.11028281762506595,0.012162299863323556
PRY,2022-01-01,4,2022-05-01,glm_ar1,expanding,228.8,0,160.94,0.9,FALSE,TRUE,846,0.28561232155840177,1.280412962019538,0,3.1724072879597354,389.74000000000007,1.56602528357794,882,36,4,715716,2021/2022,11,South America,moderate,endemic,medium,3967.6875,0.21322243750295355,0.04546380785470093
PRY,2022-01-01,5,2022-06-01,glm_ar1,expanding,287.8,0,206.3,0.9,FALSE,TRUE,1075,0.28663156535389434,1.1798687502507244,0,3.0055057853809712,494.1000000000001,1.4665003156046188,1130,55,5,1155625,2021/2022,12,South America,moderate,endemic,medium,1663.9375,0.6460579198437442,0.4173908357928257
PRY,2022-01-01,6,2022-07-01,glm_ar1,expanding,347.2,0,247.92,0.9,FALSE,TRUE,1294,0.2863034823694482,1.2006652452207875,0,3.0401171442555066,595.1200000000001,1.4869687275902357,1358,64,6,1674436,2022/2023,1,South America,moderate,endemic,medium,1069.0588235294117,1.210410476504897,1.4650935216328123
REU,2022-01-01,1,2022-02-01,glm_ar1,expanding,15.4,0,31.360000000000003,0.5,TRUE,TRUE,77,0.2807889462284661,0.11778868060598864,0,0.5889434030299432,46.760000000000005,0.39857762683445475,172,95,1,5929,2021/2022,4,Sub-Saharan Africa,strong,emerging,very_small,369.0909090909091,0.2086206896551724,0.04352259215219975
REU,2022-01-01,2,2022-03-01,glm_ar1,expanding,16.4,0,61.44,0.5,TRUE,TRUE,82,0.2842515771006723,0.05576387703878716,0,0.2788193851939358,77.84000000000002,0.34001545413945944,336,254,2,6724,2021/2022,5,Sub-Saharan Africa,strong,emerging,very_small,1216.1818181818182,0.06742412916728957,0.004546013193967349
REU,2022-01-01,3,2022-04-01,glm_ar1,expanding,49.8,0,100.9,0.5,TRUE,TRUE,249,0.2850339822572568,0.11937058202797442,0,0.5968529101398721,150.70000000000005,0.40440456428523125,553,304,3,62001,2021/2022,6,Sub-Saharan Africa,strong,emerging,very_small,2004.5454545454547,0.12421768707482993,0.015430033782220368
REU,2022-01-01,4,2022-05-01,glm_ar1,expanding,108.8,0,145.82,0.5,TRUE,TRUE,544,0.2853053636327648,0.22788685663767297,0,1.1394342831883648,254.62000000000003,0.5131922202704379,799,255,4,295936,2021/2022,7,Sub-Saharan Africa,strong,emerging,very_small,2039.3636363636365,0.26674987741274014,0.07115549709971189
REU,2022-01-01,5,2022-06-01,glm_ar1,expanding,215,0,191.66,0.9,FALSE,TRUE,911,0.2855747417344078,0.5875849733587197,0,2.0158549482676476,406.6600000000001,0.8731597150931275,1050,139,5,829921,2021/2022,8,Sub-Saharan Africa,strong,emerging,very_small,638.6363636363637,1.4264768683274018,2.034836255873152
REU,2022-01-01,6,2022-07-01,glm_ar1,expanding,340.8,0,234.84,0.9,FALSE,TRUE,1246,0.28643707354183856,1.4304149387147191,0,3.423176288380931,575.6400000000001,1.7168520122565578,1287,41,6,1552516,2021/2022,9,Sub-Saharan Africa,strong,emerging,very_small,161.45454545454544,7.717342342342343,59.557372828910005
SAU,2022-01-01,1,2022-02-01,glm_ar1,expanding,1.8,0,1.4,0.9,FALSE,TRUE,7,0.23563673998427218,0.6931471805599452,0,2.0794415416798357,3.2000000000000006,0.9287839205442175,7,0,1,49,2021/2022,5,"Europe, Middle East & North Africa",moderate,endemic,large,561.2857142857143,0.012471366759989819,1.5553498886217894e-4
SAU,2022-01-01,2,2022-03-01,glm_ar1,expanding,9.8,0,6.540000000000001,0.9,FALSE,TRUE,35,0.2786718388641443,1.5484804043631564,0,3.58351893845611,16.340000000000003,1.8271522432273006,35,0,2,1225,2021/2022,6,"Europe, Middle East & North Africa",moderate,endemic,large,564.1428571428572,0.06204102304380855,0.0038490885403223837
SAU,2022-01-01,3,2022-04-01,glm_ar1,expanding,30.6,0,19.34,1,FALSE,FALSE,105,0.2806802544012656,2.6263304206613176,0,4.663439094112067,49.94000000000001,2.907010675062583,105,0,3,11025,2021/2022,7,"Europe, Middle East & North Africa",moderate,endemic,large,604.3571428571429,0.17373832880274198,0.030185006895169685
SAU,2022-01-01,4,2022-05-01,glm_ar1,expanding,28.2,0,42.9,0.5,TRUE,TRUE,141,0.28442807870926246,0.18199098268501396,0,0.9099549134250697,71.10000000000001,0.46641906139427636,235,94,4,19881,2021/2022,8,"Europe, Middle East & North Africa",moderate,endemic,large,749.5,0.18812541694462975,0.03539117250059079
SAU,2022-01-01,5,2022-06-01,glm_ar1,expanding,55.8,0,77.34,0.5,TRUE,TRUE,279,0.2842490649245824,0.21369650944321616,0,1.0684825472160808,133.14000000000004,0.49794557436779857,424,145,5,77841,2021/2022,9,"Europe, Middle East & North Africa",moderate,endemic,large,616.2142857142857,0.4527645763301264,0.20499576157939883
SAU,2022-01-01,6,2022-07-01,glm_ar1,expanding,82.2,0,119.66,0.5,TRUE,TRUE,411,0.2855990356457606,0.1964704965104495,0,0.9823524825522476,201.86000000000004,0.4820695321562102,656,245,6,168921,2021/2022,10,"Europe, Middle East & North Africa",moderate,endemic,large,351,1.170940170940171,1.3711008839213967
SDN,2022-01-01,1,2022-02-01,glm_ar1,expanding,1.8,0,1.4,0.9,FALSE,TRUE,7,0.23563673998427218,0.6931471805599452,0,2.0794415416798357,3.2000000000000006,0.9287839205442175,7,0,1,49,2021/2022,10,"Europe, Middle East & North Africa",strong,emerging,large,268.66666666666663,0.026054590570719606,6.788416898078311e-4
SDN,2022-01-01,2,2022-03-01,glm_ar1,expanding,9.8,0,6.540000000000001,0.9,FALSE,TRUE,35,0.2786718388641443,1.5484804043631564,0,3.58351893845611,16.340000000000003,1.8271522432273006,35,0,2,1225,2021/2022,11,"Europe, Middle East & North Africa",strong,emerging,large,230.44444444444449,0.15188042430086787,0.023067663285811654
SDN,2022-01-01,3,2022-04-01,glm_ar1,expanding,30.6,0,19.34,1,FALSE,FALSE,105,0.2806802544012656,2.6263304206613176,0,4.663439094112067,49.94000000000001,2.907010675062583,105,0,3,11025,2021/2022,12,"Europe, Middle East & North Africa",strong,emerging,large,220.33333333333334,0.47655068078668683,0.2271005513582547
SDN,2022-01-01,4,2022-05-01,glm_ar1,expanding,68.6,0,42.9,1,FALSE,FALSE,235,0.28442807870926246,3.374279350867602,0,5.4638318050256105,111.50000000000003,3.6587074295768653,235,0,4,55225,2022/2023,1,"Europe, Middle East & North Africa",strong,emerging,large,403.2999999999999,0.5826927845276471,0.3395308811405829
SDN,2022-01-01,5,2022-06-01,glm_ar1,expanding,124.4,0,77.34,1,FALSE,FALSE,424,0.2842490649245824,3.969499811036338,0,6.052089168924417,201.74000000000004,4.25374887596092,424,0,5,179776,2022/2023,2,"Europe, Middle East & North Africa",strong,emerging,large,52.900000000000006,8.015122873345934,64.24219467483319
SDN,2022-01-01,6,2022-07-01,glm_ar1,expanding,154,0,119.66,0.9,FALSE,TRUE,602,0.2855990356457606,0.8669264658097159,0,2.480350833252139,273.66,1.1525255014554765,656,54,6,362404,2022/2023,3,"Europe, Middle East & North Africa",strong,emerging,large,135.1,4.455958549222798,19.855566592391742
SEN,2022-01-01,1,2022-02-01,glm_ar1,expanding,12.2,0,13.4,0.9,FALSE,TRUE,59,0.2811542200163838,0.34501838687542047,0,1.5960148921019601,25.600000000000005,0.6261726068918043,73,14,1,3481,2021/2022,10,Sub-Saharan Africa,strong,emerging,medium,123.14285714285714,0.47911832946635735,0.22955437363063294
SEN,2022-01-01,2,2022-03-01,glm_ar1,expanding,42.8,0,32.72,0.9,FALSE,TRUE,166,0.28303182074329963,0.9101914362994414,0,2.553899521274952,75.52000000000001,1.193223257042741,179,13,2,27556,2021/2022,11,Sub-Saharan Africa,strong,emerging,medium,84.28571428571429,1.9694915254237286,3.8788968687158856
SEN,2022-01-01,3,2022-04-01,glm_ar1,expanding,96.2,0,63.279999999999994,1,FALSE,FALSE,341,0.2850078573554242,1.9731790941551612,0,4.057565310718804,159.48000000000002,2.2581869515105852,346,5,3,116281,2021/2022,12,Sub-Saharan Africa,strong,emerging,medium,68.14285714285714,5.004192872117401,25.0419463013506
SEN,2022-01-01,4,2022-05-01,glm_ar1,expanding,161.4,0,103.17999999999999,1,FALSE,FALSE,561,0.28596288649254226,2.6255532322972517,0,4.729156165769083,264.58000000000004,2.9115161187897938,565,4,4,314721,2022/2023,1,Sub-Saharan Africa,strong,emerging,medium,49.75,11.276381909547739,127.15678896997551
SEN,2022-01-01,5,2022-06-01,glm_ar1,expanding,233,0,148.26,1,FALSE,FALSE,807,0.28606231801194065,2.803345084704168,0,4.908971640319756,381.26000000000005,3.089407402716108,812,5,5,651249,2022/2023,2,Sub-Saharan Africa,strong,emerging,medium,63.125,12.784158415841585,163.43470640133322
SEN,2022-01-01,6,2022-07-01,glm_ar1,expanding,300.8,0,193.98000000000002,1,FALSE,FALSE,1052,0.28607800096088626,2.376948520142926,0,4.48488402011359,494.78000000000003,2.6630265211038124,1063,11,6,1106704,2022/2023,3,Sub-Saharan Africa,strong,emerging,medium,144.5,7.280276816608996,53.002430526454425
