model,window_type,iso3,origin_date,n_months,peak_timing_diff,dtw_distance,season,region,seasonality_signal,endemicity,size_class
nowcast,expanding,THA,2021-07-01,6,0,0.18645280988075874,2021/2022,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,THA,2022-01-01,6,0,0.597827179752528,2022/2023,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,THA,2022-07-01,6,0,0.31133010581182297,2022/2023,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,THA,2023-01-01,6,0,0.2360547826401783,2023/2024,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,THA,2023-07-01,6,0,0.14695635574388902,2023/2024,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,THA,2024-01-01,6,0,0.26924309718185313,2024/2025,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,THA,2024-07-01,6,0,0.122390220623169,2024/2025,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,THA,2025-01-01,6,0,0.1716565917781525,2025/2026,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,THA,2025-07-01,6,0,0.2421003155273096,2025/2026,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,THA,2026-01-01,6,0,0.36100525614679785,2026/2027,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,TLS,2016-01-01,6,0,0.988994488105635,2015/2016,East & Southeast Asia,strong,emerging,very_small
nowcast,expanding,TLS,2016-07-01,6,0,1.6723572170690717,2015/2016,East & Southeast Asia,strong,emerging,very_small
nowcast,expanding,TLS,2017-01-01,6,0,0.9907331644346443,2016/2017,East & Southeast Asia,strong,emerging,very_small
nowcast,expanding,TLS,2017-07-01,6,0,1.2842537503773623,2016/2017,East & Southeast Asia,strong,emerging,very_small
nowcast,expanding,TLS,2018-01-01,6,0,0.9569840302246461,2017/2018,East & Southeast Asia,strong,emerging,very_small
nowcast,expanding,TLS,2018-07-01,6,0,1.3461511686775445,2017/2018,East & Southeast Asia,strong,emerging,very_small
nowcast,expanding,TLS,2019-01-01,6,-2,0.7494787885902929,2018/2019,East & Southeast Asia,strong,emerging,very_small
nowcast,expanding,TLS,2019-07-01,6,0,1.7003979112524303,2018/2019,East & Southeast Asia,strong,emerging,very_small
nowcast,expanding,TLS,2020-01-01,6,-1,0.5115445264725832,2019/2020,East & Southeast Asia,strong,emerging,very_small
nowcast,expanding,TLS,2020-07-01,6,0,0.820897579359429,2019/2020,East & Southeast Asia,strong,emerging,very_small
nowcast,expanding,TLS,2021-01-01,6,0,0.5355487943125559,2020/2021,East & Southeast Asia,strong,emerging,very_small
nowcast,expanding,TLS,2021-07-01,6,0,0.47518180101694,2020/2021,East & Southeast Asia,strong,emerging,very_small
nowcast,expanding,TLS,2022-01-01,6,0,0.15168563835720508,2021/2022,East & Southeast Asia,strong,emerging,very_small
nowcast,expanding,TLS,2022-07-01,6,-1,0.3614594446598988,2021/2022,East & Southeast Asia,strong,emerging,very_small
nowcast,expanding,TLS,2023-01-01,6,-3,0.5006307883436093,2022/2023,East & Southeast Asia,strong,emerging,very_small
nowcast,expanding,TLS,2023-07-01,6,0,0.790402576404505,2022/2023,East & Southeast Asia,strong,emerging,very_small
nowcast,expanding,TLS,2024-01-01,6,0,0.19801586335414734,2023/2024,East & Southeast Asia,strong,emerging,very_small
nowcast,expanding,TLS,2024-07-01,6,-1,0.3194551598337649,2023/2024,East & Southeast Asia,strong,emerging,very_small
nowcast,expanding,TLS,2025-01-01,6,0,0.333943301643852,2024/2025,East & Southeast Asia,strong,emerging,very_small
nowcast,expanding,TLS,2025-07-01,6,-1,0.7900632851914237,2024/2025,East & Southeast Asia,strong,emerging,very_small
nowcast,expanding,TLS,2026-01-01,6,1,0.3087709395639215,2025/2026,East & Southeast Asia,strong,emerging,very_small
nowcast,expanding,TON,2022-07-01,6,4,2.2504077361521206,2022/2023,Pacific Islands,moderate,emerging,very_small
nowcast,expanding,TON,2023-01-01,3,1,4.37772183013984,2022/2023,Pacific Islands,moderate,emerging,very_small
nowcast,expanding,TON,2024-07-01,6,-1,0.3662040962227033,2024/2025,Pacific Islands,moderate,emerging,very_small
nowcast,expanding,TON,2025-01-01,6,3,3.0978355911264672,2024/2025,Pacific Islands,moderate,emerging,very_small
nowcast,expanding,TON,2025-07-01,6,1,1.4225439344332667,2025/2026,Pacific Islands,moderate,emerging,very_small
nowcast,expanding,TON,2026-01-01,6,0,0.3751969958446135,2025/2026,Pacific Islands,moderate,emerging,very_small
nowcast,expanding,TTO,2016-07-01,6,5,0.37171216504772775,2016/2017,Caribbean,strong,emerging,very_small
nowcast,expanding,TTO,2017-01-01,6,-5,0.8451894067433576,2016/2017,Caribbean,strong,emerging,very_small
nowcast,expanding,TTO,2017-07-01,6,0,0.27768629350874013,2017/2018,Caribbean,strong,emerging,very_small
nowcast,expanding,TTO,2018-01-01,6,0,1.0361137150325577,2017/2018,Caribbean,strong,emerging,very_small
nowcast,expanding,TTO,2018-07-01,6,-5,0.3398884346877158,2018/2019,Caribbean,strong,emerging,very_small
nowcast,expanding,TTO,2019-01-01,6,5,1.3427228819573733,2018/2019,Caribbean,strong,emerging,very_small
nowcast,expanding,TTO,2019-07-01,6,5,1.2621303516980396,2019/2020,Caribbean,strong,emerging,very_small
nowcast,expanding,TTO,2020-01-01,6,5,0.6948388771265668,2019/2020,Caribbean,strong,emerging,very_small
nowcast,expanding,TTO,2020-07-01,6,0,0.31415259291769776,2020/2021,Caribbean,strong,emerging,very_small
nowcast,expanding,TTO,2021-01-01,2,NA,NA,2020/2021,Caribbean,strong,emerging,very_small
nowcast,expanding,TTO,2022-07-01,6,-5,0.2875665886528713,2022/2023,Caribbean,strong,emerging,very_small
nowcast,expanding,TTO,2023-01-01,6,0,0.7744723584495429,2022/2023,Caribbean,strong,emerging,very_small
nowcast,expanding,TTO,2023-07-01,6,-5,0.4119867465802764,2023/2024,Caribbean,strong,emerging,very_small
nowcast,expanding,TTO,2024-01-01,6,5,1.0264833374558504,2023/2024,Caribbean,strong,emerging,very_small
nowcast,expanding,TTO,2024-07-01,6,0,0.6420606014315859,2024/2025,Caribbean,strong,emerging,very_small
nowcast,expanding,TTO,2025-01-01,6,-4,0.9099235973626465,2024/2025,Caribbean,strong,emerging,very_small
nowcast,expanding,TTO,2025-07-01,6,-2,2.025125754856773,2025/2026,Caribbean,strong,emerging,very_small
nowcast,expanding,TTO,2026-01-01,6,4,0.8030353972739235,2025/2026,Caribbean,strong,emerging,very_small
nowcast,expanding,TUV,2022-07-01,6,0,0.7627352055714501,2022/2023,Pacific Islands,strong,emerging,very_small
nowcast,expanding,TUV,2023-01-01,2,NA,NA,2022/2023,Pacific Islands,strong,emerging,very_small
nowcast,expanding,TUV,2025-01-01,6,5,1.4304029257432573,2024/2025,Pacific Islands,strong,emerging,very_small
nowcast,expanding,TUV,2025-07-01,6,-1,1.003549886520169,2025/2026,Pacific Islands,strong,emerging,very_small
nowcast,expanding,TUV,2026-01-01,6,0,0.7390344403893337,2025/2026,Pacific Islands,strong,emerging,very_small
nowcast,expanding,TWN,2016-01-01,1,NA,NA,2015/2016,East & Southeast Asia,strong,emerging,small
nowcast,expanding,TWN,2018-07-01,6,2,0.5522210611695441,2018/2019,East & Southeast Asia,strong,emerging,small
nowcast,expanding,TWN,2019-01-01,6,1,0.5399679678341136,2018/2019,East & Southeast Asia,strong,emerging,small
nowcast,expanding,TWN,2019-07-01,6,0,1.5770978474005102,2019/2020,East & Southeast Asia,strong,emerging,small
nowcast,expanding,TWN,2020-01-01,1,NA,NA,2019/2020,East & Southeast Asia,strong,emerging,small
nowcast,expanding,TWN,2023-07-01,6,-1,0.9510445740595346,2023/2024,East & Southeast Asia,strong,emerging,small
nowcast,expanding,TWN,2024-01-01,1,NA,NA,2023/2024,East & Southeast Asia,strong,emerging,small
nowcast,expanding,URY,2023-07-01,6,-1,0.32062370702421455,2023/2024,South America,strong,emerging,medium
nowcast,expanding,URY,2024-01-01,6,0,0.6265089529463169,2023/2024,South America,strong,emerging,medium
nowcast,expanding,URY,2024-07-01,6,1,0.5286497526853086,2024/2025,South America,strong,emerging,medium
nowcast,expanding,URY,2025-01-01,6,-3,1.7964210696088054,2024/2025,South America,strong,emerging,medium
nowcast,expanding,URY,2025-07-01,6,1,0.11552453009332421,2025/2026,South America,strong,emerging,medium
nowcast,expanding,URY,2026-01-01,6,2,0.8687612012444751,2025/2026,South America,strong,emerging,medium
nowcast,expanding,USA,2016-01-01,6,0,0.6329789439230623,2015/2016,North & Central America,moderate,endemic,continental
nowcast,expanding,USA,2016-07-01,6,3,0.4513391064123959,2016/2017,North & Central America,moderate,endemic,continental
nowcast,expanding,USA,2017-01-01,6,0,0.1938066222016209,2016/2017,North & Central America,moderate,endemic,continental
nowcast,expanding,USA,2017-07-01,6,1,0.3518217012092331,2017/2018,North & Central America,moderate,endemic,continental
nowcast,expanding,USA,2018-01-01,6,0,0.24778182055777256,2017/2018,North & Central America,moderate,endemic,continental
nowcast,expanding,USA,2018-07-01,6,1,0.487891062064631,2018/2019,North & Central America,moderate,endemic,continental
nowcast,expanding,USA,2019-01-01,6,0,0.3630579077446087,2018/2019,North & Central America,moderate,endemic,continental
nowcast,expanding,USA,2019-07-01,6,2,0.7472532007968518,2019/2020,North & Central America,moderate,endemic,continental
nowcast,expanding,USA,2020-01-01,6,0,0.4053934404455168,2019/2020,North & Central America,moderate,endemic,continental
nowcast,expanding,USA,2020-07-01,6,3,0.3442392441449263,2020/2021,North & Central America,moderate,endemic,continental
nowcast,expanding,USA,2021-01-01,6,0,0.9218885944179189,2020/2021,North & Central America,moderate,endemic,continental
nowcast,expanding,USA,2021-07-01,6,-1,0.49352025650550235,2021/2022,North & Central America,moderate,endemic,continental
nowcast,expanding,USA,2022-01-01,6,0,0.36176936259905745,2021/2022,North & Central America,moderate,endemic,continental
nowcast,expanding,USA,2022-07-01,6,1,0.7665077864138836,2022/2023,North & Central America,moderate,endemic,continental
nowcast,expanding,USA,2023-01-01,6,5,2.9218619202194085,2022/2023,North & Central America,moderate,endemic,continental
nowcast,expanding,USA,2023-07-01,6,-2,1.7698822112529022,2023/2024,North & Central America,moderate,endemic,continental
nowcast,expanding,USA,2024-01-01,6,0,1.1333706201046487,2023/2024,North & Central America,moderate,endemic,continental
nowcast,expanding,USA,2024-07-01,6,1,0.17958757331722527,2024/2025,North & Central America,moderate,endemic,continental
nowcast,expanding,USA,2025-01-01,6,-4,0.4737667532535968,2024/2025,North & Central America,moderate,endemic,continental
nowcast,expanding,USA,2025-07-01,6,0,0.17701475933022812,2025/2026,North & Central America,moderate,endemic,continental
nowcast,expanding,USA,2026-01-01,6,0,0.18809670745028861,2025/2026,North & Central America,moderate,endemic,continental
nowcast,expanding,VCT,2016-07-01,6,0,0.21204526076929509,2016/2017,Caribbean,moderate,emerging,very_small
nowcast,expanding,VCT,2017-01-01,2,NA,NA,2016/2017,Caribbean,moderate,emerging,very_small
nowcast,expanding,VCT,2019-07-01,6,-5,1.0181008658283857,2019/2020,Caribbean,moderate,emerging,very_small
nowcast,expanding,VCT,2020-01-01,6,-4,2.0396753266755776,2019/2020,Caribbean,moderate,emerging,very_small
nowcast,expanding,VCT,2020-07-01,6,1,0.2984363142243273,2020/2021,Caribbean,moderate,emerging,very_small
nowcast,expanding,VCT,2021-01-01,6,-3,0.387898953419797,2020/2021,Caribbean,moderate,emerging,very_small
nowcast,expanding,VCT,2021-07-01,6,0,0.13189916424593404,2021/2022,Caribbean,moderate,emerging,very_small
nowcast,expanding,VCT,2022-01-01,2,NA,NA,2021/2022,Caribbean,moderate,emerging,very_small
nowcast,expanding,VCT,2023-07-01,6,-1,1.0275424423540678,2023/2024,Caribbean,moderate,emerging,very_small
nowcast,expanding,VCT,2024-01-01,6,3,1.3600830349306712,2023/2024,Caribbean,moderate,emerging,very_small
nowcast,expanding,VCT,2024-07-01,6,0,0.528583589158794,2024/2025,Caribbean,moderate,emerging,very_small
nowcast,expanding,VCT,2025-01-01,6,0,1.812473557616135,2024/2025,Caribbean,moderate,emerging,very_small
nowcast,expanding,VCT,2025-07-01,6,0,0.17328679513998632,2025/2026,Caribbean,moderate,emerging,very_small
nowcast,expanding,VCT,2026-01-01,6,3,1.068537230607017,2025/2026,Caribbean,moderate,emerging,very_small
nowcast,expanding,VEN,2016-01-01,6,0,0.41160279169425107,2015/2016,South America,weak,endemic,medium
nowcast,expanding,VEN,2016-07-01,6,5,1.048307180175736,2016/2017,South America,weak,endemic,medium
nowcast,expanding,VEN,2017-01-01,6,2,0.8771719717783246,2016/2017,South America,weak,endemic,medium
nowcast,expanding,VEN,2017-07-01,6,4,0.1780034156272378,2017/2018,South America,weak,endemic,medium
nowcast,expanding,VEN,2018-01-01,6,-2,0.6004562593251382,2017/2018,South America,weak,endemic,medium
nowcast,expanding,VEN,2018-07-01,6,4,0.3426422220370227,2018/2019,South America,weak,endemic,medium
nowcast,expanding,VEN,2019-01-01,6,-1,0.6025649344241926,2018/2019,South America,weak,endemic,medium
nowcast,expanding,VEN,2019-07-01,6,1,0.09371830364700269,2019/2020,South America,weak,endemic,medium
nowcast,expanding,VEN,2020-01-01,6,5,0.8722165929180354,2019/2020,South America,weak,endemic,medium
nowcast,expanding,VEN,2020-07-01,6,-3,0.20271098542853108,2020/2021,South America,weak,endemic,medium
nowcast,expanding,VEN,2021-01-01,6,5,0.8520231151929921,2020/2021,South America,weak,endemic,medium
nowcast,expanding,VEN,2021-07-01,6,5,0.15864236700955128,2021/2022,South America,weak,endemic,medium
nowcast,expanding,VEN,2022-01-01,6,0,0.6725615396645458,2021/2022,South America,weak,endemic,medium
nowcast,expanding,VEN,2022-07-01,6,-1,0.29331536915356243,2022/2023,South America,weak,endemic,medium
nowcast,expanding,VEN,2023-01-01,6,5,1.765584080556238,2022/2023,South America,weak,endemic,medium
nowcast,expanding,VEN,2023-07-01,6,-2,2.6552412825444383,2023/2024,South America,weak,endemic,medium
nowcast,expanding,VEN,2024-01-01,2,NA,NA,2023/2024,South America,weak,endemic,medium
nowcast,expanding,VEN,2025-01-01,6,-1,0.5904794447663221,2024/2025,South America,weak,endemic,medium
nowcast,expanding,VEN,2025-07-01,6,5,0.4758644512488324,2025/2026,South America,weak,endemic,medium
nowcast,expanding,VEN,2026-01-01,6,-2,0.339510973250939,2025/2026,South America,weak,endemic,medium
nowcast,expanding,VGB,2016-01-01,6,0,0.28812826129962904,2015/2016,Caribbean,moderate,emerging,very_small
nowcast,expanding,VGB,2016-07-01,6,3,0.2003849809735241,2016/2017,Caribbean,moderate,emerging,very_small
nowcast,expanding,VGB,2017-01-01,6,0,0.3410062011406301,2016/2017,Caribbean,moderate,emerging,very_small
nowcast,expanding,VGB,2017-07-01,6,0,0.10777902071753716,2017/2018,Caribbean,moderate,emerging,very_small
nowcast,expanding,VGB,2018-01-01,6,-2,0.3886617699296003,2017/2018,Caribbean,moderate,emerging,very_small
nowcast,expanding,VGB,2018-07-01,6,1,0.39152468033146454,2018/2019,Caribbean,moderate,emerging,very_small
nowcast,expanding,VGB,2019-01-01,6,0,0.8587675203157913,2018/2019,Caribbean,moderate,emerging,very_small
nowcast,expanding,VGB,2019-07-01,6,2,0.9367439789532083,2019/2020,Caribbean,moderate,emerging,very_small
nowcast,expanding,VGB,2020-01-01,2,NA,NA,2019/2020,Caribbean,moderate,emerging,very_small
nowcast,expanding,VGB,2023-07-01,6,-5,0.40433585532663474,2023/2024,Caribbean,moderate,emerging,very_small
nowcast,expanding,VGB,2024-01-01,6,0,0.4045532635391542,2023/2024,Caribbean,moderate,emerging,very_small
nowcast,expanding,VGB,2024-07-01,6,0,0.09775425737043993,2024/2025,Caribbean,moderate,emerging,very_small
nowcast,expanding,VGB,2025-01-01,6,2,0.3991743770401753,2024/2025,Caribbean,moderate,emerging,very_small
nowcast,expanding,VGB,2025-07-01,6,-1,0.6092268034167302,2025/2026,Caribbean,moderate,emerging,very_small
nowcast,expanding,VGB,2026-01-01,6,1,0.37569475589166346,2025/2026,Caribbean,moderate,emerging,very_small
nowcast,expanding,VNM,2016-01-01,6,0,0.574118299788357,2015/2016,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,VNM,2016-07-01,6,0,0.15040240645379774,2016/2017,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,VNM,2017-01-01,6,0,0.7834182689376128,2016/2017,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,VNM,2017-07-01,6,2,0.39695915111641106,2017/2018,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,VNM,2018-01-01,6,-5,0.3358555862221632,2017/2018,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,VNM,2018-07-01,6,-4,0.4723416668857056,2018/2019,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,VNM,2019-01-01,6,-5,0.6633914501766635,2018/2019,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,VNM,2019-07-01,6,1,0.23954898651847975,2019/2020,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,VNM,2020-01-01,6,-5,0.49758863281325394,2019/2020,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,VNM,2020-07-01,6,0,0.11105642691815125,2020/2021,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,VNM,2021-01-01,6,0,0.1311559667494846,2020/2021,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,VNM,2021-07-01,6,-3,0.1637018637652378,2021/2022,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,VNM,2022-01-01,6,0,0.8826884607079566,2021/2022,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,VNM,2022-07-01,6,0,0.14045419367470213,2022/2023,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,VNM,2023-01-01,6,-5,0.4414311677425491,2022/2023,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,VNM,2023-07-01,6,0,0.2268228104153939,2023/2024,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,VNM,2024-01-01,6,0,0.10383169788740727,2023/2024,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,VNM,2024-07-01,6,0,0.26315992592561965,2024/2025,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,VNM,2025-01-01,6,5,0.3232458929584403,2024/2025,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,VNM,2025-07-01,6,-3,0.631958838707395,2025/2026,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,VNM,2026-01-01,6,0,0.15288234119026325,2025/2026,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,VUT,2020-01-01,6,-3,1.0232031001246054,2019/2020,Pacific Islands,weak,emerging,very_small
nowcast,expanding,VUT,2020-07-01,6,4,1.2251690942920632,2019/2020,Pacific Islands,weak,emerging,very_small
nowcast,expanding,VUT,2021-01-01,6,0,0.916459418239567,2020/2021,Pacific Islands,weak,emerging,very_small
nowcast,expanding,VUT,2021-07-01,6,0,0.8038760947252511,2020/2021,Pacific Islands,weak,emerging,very_small
nowcast,expanding,VUT,2022-01-01,6,-5,1.7582069957273718,2021/2022,Pacific Islands,weak,emerging,very_small
nowcast,expanding,VUT,2022-07-01,6,-2,2.481386982414822,2021/2022,Pacific Islands,weak,emerging,very_small
nowcast,expanding,VUT,2023-01-01,6,-2,2.004039140674872,2022/2023,Pacific Islands,weak,emerging,very_small
nowcast,expanding,VUT,2023-07-01,6,-4,1.1392212792187888,2022/2023,Pacific Islands,weak,emerging,very_small
nowcast,expanding,VUT,2024-01-01,6,-1,0.6079858315258889,2023/2024,Pacific Islands,weak,emerging,very_small
