date,country,iso3,cases,Year,Month,Month.Year
2016-06-05,Puerto Rico,PRI,5,2016,6,6-2016
2016-06-12,Puerto Rico,PRI,0,2016,6,6-2016
2016-06-19,Puerto Rico,PRI,5,2016,6,6-2016
2016-06-26,Puerto Rico,PRI,13,2016,6,6-2016
2016-07-03,Puerto Rico,PRI,0,2016,7,7-2016
2016-07-10,Puerto Rico,PRI,4,2016,7,7-2016
2016-07-17,Puerto Rico,PRI,1,2016,7,7-2016
2016-07-24,Puerto Rico,PRI,2,2016,7,7-2016
2016-07-31,Puerto Rico,PRI,1,2016,7,7-2016
2016-08-07,Puerto Rico,PRI,0,2016,8,8-2016
2016-08-14,Puerto Rico,PRI,3,2016,8,8-2016
2016-08-21,Puerto Rico,PRI,0,2016,8,8-2016
2016-08-28,Puerto Rico,PRI,0,2016,8,8-2016
2016-09-04,Puerto Rico,PRI,0,2016,9,9-2016
2016-09-11,Puerto Rico,PRI,2,2016,9,9-2016
2016-09-18,Puerto Rico,PRI,0,2016,9,9-2016
2016-09-25,Puerto Rico,PRI,0,2016,9,9-2016
2016-10-02,Puerto Rico,PRI,0,2016,10,10-2016
2016-10-09,Puerto Rico,PRI,1,2016,10,10-2016
2016-10-16,Puerto Rico,PRI,0,2016,10,10-2016
2016-10-23,Puerto Rico,PRI,0,2016,10,10-2016
2016-10-30,Puerto Rico,PRI,1,2016,10,10-2016
2016-11-06,Puerto Rico,PRI,4,2016,11,11-2016
2016-11-13,Puerto Rico,PRI,3,2016,11,11-2016
2016-11-20,Puerto Rico,PRI,0,2016,11,11-2016
2016-11-27,Puerto Rico,PRI,0,2016,11,11-2016
2016-12-04,Puerto Rico,PRI,0,2016,12,12-2016
2016-12-11,Puerto Rico,PRI,0,2016,12,12-2016
2016-12-18,Puerto Rico,PRI,3,2016,12,12-2016
2016-12-25,Puerto Rico,PRI,7,2016,12,12-2016
2017-01-01,Puerto Rico,PRI,0,2017,1,1-2017
2017-01-08,Puerto Rico,PRI,0,2017,1,1-2017
2017-01-15,Puerto Rico,PRI,0,2017,1,1-2017
2017-01-22,Puerto Rico,PRI,0,2017,1,1-2017
2017-01-29,Puerto Rico,PRI,0,2017,1,1-2017
2017-02-05,Puerto Rico,PRI,0,2017,2,2-2017
2017-02-12,Puerto Rico,PRI,0,2017,2,2-2017
2017-02-19,Puerto Rico,PRI,0,2017,2,2-2017
2017-02-26,Puerto Rico,PRI,0,2017,2,2-2017
2017-03-05,Puerto Rico,PRI,0,2017,3,3-2017
2017-03-12,Puerto Rico,PRI,0,2017,3,3-2017
2017-03-19,Puerto Rico,PRI,0,2017,3,3-2017
2017-03-26,Puerto Rico,PRI,0,2017,3,3-2017
2017-04-02,Puerto Rico,PRI,0,2017,4,4-2017
2017-04-09,Puerto Rico,PRI,0,2017,4,4-2017
2017-04-16,Puerto Rico,PRI,0,2017,4,4-2017
2017-04-23,Puerto Rico,PRI,0,2017,4,4-2017
2017-04-30,Puerto Rico,PRI,0,2017,4,4-2017
2017-05-07,Puerto Rico,PRI,0,2017,5,5-2017
2017-05-14,Puerto Rico,PRI,0,2017,5,5-2017
2017-05-21,Puerto Rico,PRI,0,2017,5,5-2017
2017-05-28,Puerto Rico,PRI,0,2017,5,5-2017
2017-06-04,Puerto Rico,PRI,0,2017,6,6-2017
2017-06-11,Puerto Rico,PRI,0,2017,6,6-2017
2017-06-18,Puerto Rico,PRI,0,2017,6,6-2017
2017-06-25,Puerto Rico,PRI,0,2017,6,6-2017
2017-07-02,Puerto Rico,PRI,0,2017,7,7-2017
2017-07-09,Puerto Rico,PRI,0,2017,7,7-2017
2017-07-16,Puerto Rico,PRI,0,2017,7,7-2017
2017-07-23,Puerto Rico,PRI,0,2017,7,7-2017
2017-07-30,Puerto Rico,PRI,0,2017,7,7-2017
2017-08-06,Puerto Rico,PRI,0,2017,8,8-2017
2017-08-13,Puerto Rico,PRI,0,2017,8,8-2017
2017-08-20,Puerto Rico,PRI,0,2017,8,8-2017
2017-08-27,Puerto Rico,PRI,0,2017,8,8-2017
2017-09-03,Puerto Rico,PRI,0,2017,9,9-2017
2017-09-10,Puerto Rico,PRI,0,2017,9,9-2017
2017-09-17,Puerto Rico,PRI,0,2017,9,9-2017
2017-09-24,Puerto Rico,PRI,0,2017,9,9-2017
2017-10-01,Puerto Rico,PRI,0,2017,10,10-2017
2017-10-08,Puerto Rico,PRI,0,2017,10,10-2017
2017-10-15,Puerto Rico,PRI,0,2017,10,10-2017
2017-10-22,Puerto Rico,PRI,0,2017,10,10-2017
2017-10-29,Puerto Rico,PRI,0,2017,10,10-2017
2017-11-05,Puerto Rico,PRI,0,2017,11,11-2017
2017-11-12,Puerto Rico,PRI,0,2017,11,11-2017
2017-11-19,Puerto Rico,PRI,0,2017,11,11-2017
2017-11-26,Puerto Rico,PRI,0,2017,11,11-2017
2017-12-03,Puerto Rico,PRI,0,2017,12,12-2017
2017-12-10,Puerto Rico,PRI,0,2017,12,12-2017
2017-12-17,Puerto Rico,PRI,0,2017,12,12-2017
2017-12-24,Puerto Rico,PRI,0,2017,12,12-2017
2017-12-31,Puerto Rico,PRI,0,2017,12,12-2017
2018-01-07,Puerto Rico,PRI,0,2018,1,1-2018
2018-01-14,Puerto Rico,PRI,0,2018,1,1-2018
2018-01-21,Puerto Rico,PRI,0,2018,1,1-2018
2018-01-28,Puerto Rico,PRI,0,2018,1,1-2018
2018-02-04,Puerto Rico,PRI,0,2018,2,2-2018
2018-02-11,Puerto Rico,PRI,0,2018,2,2-2018
2018-02-18,Puerto Rico,PRI,0,2018,2,2-2018
2018-02-25,Puerto Rico,PRI,0,2018,2,2-2018
2018-03-04,Puerto Rico,PRI,0,2018,3,3-2018
2018-03-11,Puerto Rico,PRI,0,2018,3,3-2018
2018-03-18,Puerto Rico,PRI,0,2018,3,3-2018
2018-03-25,Puerto Rico,PRI,0,2018,3,3-2018
2018-04-01,Puerto Rico,PRI,0,2018,4,4-2018
2018-04-08,Puerto Rico,PRI,0,2018,4,4-2018
2018-04-15,Puerto Rico,PRI,0,2018,4,4-2018
2018-04-22,Puerto Rico,PRI,0,2018,4,4-2018
2018-04-29,Puerto Rico,PRI,0,2018,4,4-2018
2018-05-06,Puerto Rico,PRI,0,2018,5,5-2018
2018-05-13,Puerto Rico,PRI,0,2018,5,5-2018
2018-05-20,Puerto Rico,PRI,0,2018,5,5-2018
2018-05-27,Puerto Rico,PRI,0,2018,5,5-2018
2018-06-03,Puerto Rico,PRI,0,2018,6,6-2018
2018-06-10,Puerto Rico,PRI,0,2018,6,6-2018
2018-06-17,Puerto Rico,PRI,0,2018,6,6-2018
2018-06-24,Puerto Rico,PRI,0,2018,6,6-2018
2018-07-01,Puerto Rico,PRI,0,2018,7,7-2018
2018-07-08,Puerto Rico,PRI,0,2018,7,7-2018
2018-07-15,Puerto Rico,PRI,0,2018,7,7-2018
2018-07-22,Puerto Rico,PRI,0,2018,7,7-2018
2018-07-29,Puerto Rico,PRI,0,2018,7,7-2018
2018-08-05,Puerto Rico,PRI,0,2018,8,8-2018
2018-08-12,Puerto Rico,PRI,0,2018,8,8-2018
2018-08-19,Puerto Rico,PRI,0,2018,8,8-2018
2018-08-26,Puerto Rico,PRI,0,2018,8,8-2018
2018-09-02,Puerto Rico,PRI,0,2018,9,9-2018
2018-09-09,Puerto Rico,PRI,0,2018,9,9-2018
2018-09-16,Puerto Rico,PRI,0,2018,9,9-2018
2018-09-23,Puerto Rico,PRI,0,2018,9,9-2018
2018-09-30,Puerto Rico,PRI,0,2018,9,9-2018
2018-10-07,Puerto Rico,PRI,0,2018,10,10-2018
2018-10-14,Puerto Rico,PRI,0,2018,10,10-2018
2018-10-21,Puerto Rico,PRI,0,2018,10,10-2018
2018-10-28,Puerto Rico,PRI,0,2018,10,10-2018
2018-11-04,Puerto Rico,PRI,0,2018,11,11-2018
2018-11-11,Puerto Rico,PRI,0,2018,11,11-2018
2018-11-18,Puerto Rico,PRI,0,2018,11,11-2018
2018-11-25,Puerto Rico,PRI,0,2018,11,11-2018
2018-12-02,Puerto Rico,PRI,0,2018,12,12-2018
2018-12-09,Puerto Rico,PRI,0,2018,12,12-2018
2018-12-16,Puerto Rico,PRI,0,2018,12,12-2018
2018-12-23,Puerto Rico,PRI,0,2018,12,12-2018
2018-12-30,Puerto Rico,PRI,0,2018,12,12-2018
2019-01-06,Puerto Rico,PRI,0,2019,1,1-2019
2019-01-13,Puerto Rico,PRI,0,2019,1,1-2019
2019-01-20,Puerto Rico,PRI,0,2019,1,1-2019
2019-01-27,Puerto Rico,PRI,0,2019,1,1-2019
2019-02-03,Puerto Rico,PRI,0,2019,2,2-2019
2019-02-10,Puerto Rico,PRI,0,2019,2,2-2019
2019-02-17,Puerto Rico,PRI,0,2019,2,2-2019
2019-02-24,Puerto Rico,PRI,0,2019,2,2-2019
2019-03-03,Puerto Rico,PRI,0,2019,3,3-2019
2019-03-10,Puerto Rico,PRI,0,2019,3,3-2019
2019-03-17,Puerto Rico,PRI,0,2019,3,3-2019
2019-03-24,Puerto Rico,PRI,0,2019,3,3-2019
2019-03-31,Puerto Rico,PRI,0,2019,3,3-2019
2019-04-07,Puerto Rico,PRI,0,2019,4,4-2019
2019-04-14,Puerto Rico,PRI,0,2019,4,4-2019
2019-04-21,Puerto Rico,PRI,0,2019,4,4-2019
2019-04-28,Puerto Rico,PRI,0,2019,4,4-2019
2019-05-05,Puerto Rico,PRI,0,2019,5,5-2019
2019-05-12,Puerto Rico,PRI,0,2019,5,5-2019
2019-05-19,Puerto Rico,PRI,0,2019,5,5-2019
2019-05-26,Puerto Rico,PRI,0,2019,5,5-2019
2019-06-02,Puerto Rico,PRI,0,2019,6,6-2019
2019-06-09,Puerto Rico,PRI,0,2019,6,6-2019
2019-06-16,Puerto Rico,PRI,0,2019,6,6-2019
2019-06-23,Puerto Rico,PRI,0,2019,6,6-2019
2019-06-30,Puerto Rico,PRI,0,2019,6,6-2019
2019-07-07,Puerto Rico,PRI,0,2019,7,7-2019
2019-07-14,Puerto Rico,PRI,0,2019,7,7-2019
2019-07-21,Puerto Rico,PRI,0,2019,7,7-2019
2019-07-28,Puerto Rico,PRI,0,2019,7,7-2019
2019-08-04,Puerto Rico,PRI,0,2019,8,8-2019
2019-08-11,Puerto Rico,PRI,0,2019,8,8-2019
2019-08-18,Puerto Rico,PRI,0,2019,8,8-2019
2019-08-25,Puerto Rico,PRI,0,2019,8,8-2019
2019-09-01,Puerto Rico,PRI,0,2019,9,9-2019
2019-09-08,Puerto Rico,PRI,0,2019,9,9-2019
2019-09-15,Puerto Rico,PRI,0,2019,9,9-2019
2019-09-22,Puerto Rico,PRI,0,2019,9,9-2019
2019-09-29,Puerto Rico,PRI,0,2019,9,9-2019
2019-10-06,Puerto Rico,PRI,0,2019,10,10-2019
2019-10-13,Puerto Rico,PRI,0,2019,10,10-2019
2019-10-20,Puerto Rico,PRI,1,2019,10,10-2019
2019-10-27,Puerto Rico,PRI,1,2019,10,10-2019
2019-11-03,Puerto Rico,PRI,2,2019,11,11-2019
2019-11-10,Puerto Rico,PRI,0,2019,11,11-2019
2019-11-17,Puerto Rico,PRI,3,2019,11,11-2019
2019-11-24,Puerto Rico,PRI,3,2019,11,11-2019
2019-12-01,Puerto Rico,PRI,6,2019,12,12-2019
2019-12-08,Puerto Rico,PRI,3,2019,12,12-2019
2019-12-15,Puerto Rico,PRI,4,2019,12,12-2019
2019-12-22,Puerto Rico,PRI,14,2019,12,12-2019
2019-12-29,Puerto Rico,PRI,10,2019,12,12-2019
2020-01-05,Puerto Rico,PRI,14,2020,1,1-2020
2020-01-12,Puerto Rico,PRI,22,2020,1,1-2020
2020-01-19,Puerto Rico,PRI,20,2020,1,1-2020
2020-01-26,Puerto Rico,PRI,19,2020,1,1-2020
2020-02-02,Puerto Rico,PRI,29,2020,2,2-2020
2020-02-09,Puerto Rico,PRI,19,2020,2,2-2020
2020-02-16,Puerto Rico,PRI,20,2020,2,2-2020
2020-02-23,Puerto Rico,PRI,18,2020,2,2-2020
2020-03-01,Puerto Rico,PRI,8,2020,3,3-2020
2020-03-08,Puerto Rico,PRI,1,2020,3,3-2020
2020-03-15,Puerto Rico,PRI,1,2020,3,3-2020
2020-03-22,Puerto Rico,PRI,0,2020,3,3-2020
2020-03-29,Puerto Rico,PRI,13,2020,3,3-2020
2020-04-05,Puerto Rico,PRI,14,2020,4,4-2020
2020-04-12,Puerto Rico,PRI,12,2020,4,4-2020
2020-04-19,Puerto Rico,PRI,6,2020,4,4-2020
2020-04-26,Puerto Rico,PRI,10,2020,4,4-2020
2020-05-03,Puerto Rico,PRI,7,2020,5,5-2020
2020-05-10,Puerto Rico,PRI,47,2020,5,5-2020
2020-05-17,Puerto Rico,PRI,10,2020,5,5-2020
2020-05-24,Puerto Rico,PRI,8,2020,5,5-2020
2020-05-31,Puerto Rico,PRI,6,2020,5,5-2020
2020-06-07,Puerto Rico,PRI,9,2020,6,6-2020
2020-06-14,Puerto Rico,PRI,7,2020,6,6-2020
2020-06-21,Puerto Rico,PRI,6,2020,6,6-2020
2020-06-28,Puerto Rico,PRI,11,2020,6,6-2020
2020-07-05,Puerto Rico,PRI,8,2020,7,7-2020
2020-07-12,Puerto Rico,PRI,7,2020,7,7-2020
2020-07-19,Puerto Rico,PRI,4,2020,7,7-2020
2020-07-26,Puerto Rico,PRI,9,2020,7,7-2020
2020-08-02,Puerto Rico,PRI,7,2020,8,8-2020
2020-08-09,Puerto Rico,PRI,12,2020,8,8-2020
2020-08-16,Puerto Rico,PRI,11,2020,8,8-2020
2020-08-23,Puerto Rico,PRI,7,2020,8,8-2020
2020-08-30,Puerto Rico,PRI,26,2020,8,8-2020
2020-09-06,Puerto Rico,PRI,8,2020,9,9-2020
2020-09-13,Puerto Rico,PRI,12,2020,9,9-2020
2020-09-20,Puerto Rico,PRI,33,2020,9,9-2020
2020-09-27,Puerto Rico,PRI,24,2020,9,9-2020
2020-10-04,Puerto Rico,PRI,32,2020,10,10-2020
2020-10-11,Puerto Rico,PRI,32,2020,10,10-2020
2020-10-18,Puerto Rico,PRI,22,2020,10,10-2020
2020-10-25,Puerto Rico,PRI,29,2020,10,10-2020
2020-11-01,Puerto Rico,PRI,40,2020,11,11-2020
2020-11-08,Puerto Rico,PRI,26,2020,11,11-2020
2020-11-15,Puerto Rico,PRI,42,2020,11,11-2020
2020-11-22,Puerto Rico,PRI,25,2020,11,11-2020
2020-11-29,Puerto Rico,PRI,17,2020,11,11-2020
2020-12-06,Puerto Rico,PRI,59,2020,12,12-2020
2020-12-13,Puerto Rico,PRI,30,2020,12,12-2020
2020-12-20,Puerto Rico,PRI,38,2020,12,12-2020
2020-12-27,Puerto Rico,PRI,7,2020,12,12-2020
2021-01-03,Puerto Rico,PRI,26,2021,1,1-2021
2021-01-10,Puerto Rico,PRI,20,2021,1,1-2021
2021-01-17,Puerto Rico,PRI,25,2021,1,1-2021
2021-01-24,Puerto Rico,PRI,17,2021,1,1-2021
2021-01-31,Puerto Rico,PRI,32,2021,1,1-2021
2021-02-07,Puerto Rico,PRI,10,2021,2,2-2021
2021-02-14,Puerto Rico,PRI,32,2021,2,2-2021
2021-02-21,Puerto Rico,PRI,14,2021,2,2-2021
2021-02-28,Puerto Rico,PRI,24,2021,2,2-2021
2021-03-07,Puerto Rico,PRI,21,2021,3,3-2021
2021-03-14,Puerto Rico,PRI,13,2021,3,3-2021
2021-03-21,Puerto Rico,PRI,8,2021,3,3-2021
2021-03-28,Puerto Rico,PRI,8,2021,3,3-2021
2021-04-04,Puerto Rico,PRI,12,2021,4,4-2021
2021-04-11,Puerto Rico,PRI,4,2021,4,4-2021
2021-04-18,Puerto Rico,PRI,10,2021,4,4-2021
2021-04-25,Puerto Rico,PRI,9,2021,4,4-2021
2021-05-09,Puerto Rico,PRI,4,2021,5,5-2021
2021-05-16,Puerto Rico,PRI,15,2021,5,5-2021
2021-05-23,Puerto Rico,PRI,15,2021,5,5-2021
2021-05-30,Puerto Rico,PRI,8,2021,5,5-2021
2021-06-06,Puerto Rico,PRI,11,2021,6,6-2021
2021-06-13,Puerto Rico,PRI,10,2021,6,6-2021
2021-06-20,Puerto Rico,PRI,4,2021,6,6-2021
2021-06-27,Puerto Rico,PRI,8,2021,6,6-2021
2021-07-04,Puerto Rico,PRI,15,2021,7,7-2021
2021-07-11,Puerto Rico,PRI,11,2021,7,7-2021
2021-07-18,Puerto Rico,PRI,21,2021,7,7-2021
2021-07-25,Puerto Rico,PRI,6,2021,7,7-2021
2021-08-01,Puerto Rico,PRI,3,2021,8,8-2021
2021-08-08,Puerto Rico,PRI,13,2021,8,8-2021
2021-08-15,Puerto Rico,PRI,8,2021,8,8-2021
2021-08-22,Puerto Rico,PRI,11,2021,8,8-2021
2021-08-29,Puerto Rico,PRI,14,2021,8,8-2021
2021-09-12,Puerto Rico,PRI,8,2021,9,9-2021
2021-09-19,Puerto Rico,PRI,9,2021,9,9-2021
2021-09-26,Puerto Rico,PRI,8,2021,9,9-2021
2021-10-03,Puerto Rico,PRI,2,2021,10,10-2021
2021-10-10,Puerto Rico,PRI,18,2021,10,10-2021
2021-10-17,Puerto Rico,PRI,15,2021,10,10-2021
2021-10-24,Puerto Rico,PRI,7,2021,10,10-2021
2021-10-31,Puerto Rico,PRI,16,2021,10,10-2021
2021-11-07,Puerto Rico,PRI,4,2021,11,11-2021
2021-11-14,Puerto Rico,PRI,11,2021,11,11-2021
2021-11-21,Puerto Rico,PRI,13,2021,11,11-2021
2021-11-28,Puerto Rico,PRI,7,2021,11,11-2021
2021-12-05,Puerto Rico,PRI,11,2021,12,12-2021
2021-12-12,Puerto Rico,PRI,5,2021,12,12-2021
2021-12-19,Puerto Rico,PRI,12,2021,12,12-2021
2021-12-26,Puerto Rico,PRI,8,2021,12,12-2021
2022-01-02,Puerto Rico,PRI,6,2022,1,1-2022
2022-01-09,Puerto Rico,PRI,13,2022,1,1-2022
2022-01-16,Puerto Rico,PRI,13,2022,1,1-2022
2022-01-23,Puerto Rico,PRI,5,2022,1,1-2022
2022-01-30,Puerto Rico,PRI,4,2022,1,1-2022
2022-02-06,Puerto Rico,PRI,12,2022,2,2-2022
2022-02-13,Puerto Rico,PRI,7,2022,2,2-2022
2022-02-20,Puerto Rico,PRI,5,2022,2,2-2022
2022-02-27,Puerto Rico,PRI,8,2022,2,2-2022
2022-03-06,Puerto Rico,PRI,8,2022,3,3-2022
2022-03-20,Puerto Rico,PRI,7,2022,3,3-2022
2022-03-27,Puerto Rico,PRI,4,2022,3,3-2022
2022-04-03,Puerto Rico,PRI,7,2022,4,4-2022
2022-04-10,Puerto Rico,PRI,2,2022,4,4-2022
2022-04-17,Puerto Rico,PRI,4,2022,4,4-2022
2022-04-24,Puerto Rico,PRI,11,2022,4,4-2022
2022-05-01,Puerto Rico,PRI,9,2022,5,5-2022
2022-05-08,Puerto Rico,PRI,8,2022,5,5-2022
2022-05-15,Puerto Rico,PRI,5,2022,5,5-2022
2022-05-29,Puerto Rico,PRI,1,2022,5,5-2022
2022-06-05,Puerto Rico,PRI,5,2022,6,6-2022
2022-06-12,Puerto Rico,PRI,4,2022,6,6-2022
2022-06-26,Puerto Rico,PRI,2,2022,6,6-2022
2022-07-03,Puerto Rico,PRI,5,2022,7,7-2022
2022-07-10,Puerto Rico,PRI,2,2022,7,7-2022
2022-07-17,Puerto Rico,PRI,4,2022,7,7-2022
2022-07-24,Puerto Rico,PRI,6,2022,7,7-2022
2022-07-31,Puerto Rico,PRI,11,2022,7,7-2022
2022-08-07,Puerto Rico,PRI,9,2022,8,8-2022
2022-08-21,Puerto Rico,PRI,20,2022,8,8-2022
2022-08-28,Puerto Rico,PRI,25,2022,8,8-2022
2022-09-11,Puerto Rico,PRI,23,2022,9,9-2022
2022-09-18,Puerto Rico,PRI,19,2022,9,9-2022
2022-09-25,Puerto Rico,PRI,19,2022,9,9-2022
2022-10-02,Puerto Rico,PRI,52,2022,10,10-2022
2022-10-09,Puerto Rico,PRI,58,2022,10,10-2022
2022-10-16,Puerto Rico,PRI,53,2022,10,10-2022
2022-10-23,Puerto Rico,PRI,36,2022,10,10-2022
2022-10-30,Puerto Rico,PRI,44,2022,10,10-2022
2022-11-06,Puerto Rico,PRI,57,2022,11,11-2022
2022-11-13,Puerto Rico,PRI,42,2022,11,11-2022
2022-11-20,Puerto Rico,PRI,89,2022,11,11-2022
2022-11-27,Puerto Rico,PRI,75,2022,11,11-2022
2022-12-04,Puerto Rico,PRI,80,2022,12,12-2022
2022-12-11,Puerto Rico,PRI,42,2022,12,12-2022
2022-12-18,Puerto Rico,PRI,13,2022,12,12-2022
2022-12-25,Puerto Rico,PRI,35,2022,12,12-2022
2013-01-01,Saint Barthelemy,BLM,966,2013,1,1-2013
2014-01-26,Saint Barthelemy,BLM,0,2014,1,1-2014
2014-02-02,Saint Barthelemy,BLM,0,2014,2,2-2014
2014-02-09,Saint Barthelemy,BLM,0,2014,2,2-2014
2014-02-16,Saint Barthelemy,BLM,0,2014,2,2-2014
2014-02-23,Saint Barthelemy,BLM,0,2014,2,2-2014
2014-03-02,Saint Barthelemy,BLM,0,2014,3,3-2014
2014-03-09,Saint Barthelemy,BLM,0,2014,3,3-2014
2014-03-16,Saint Barthelemy,BLM,0,2014,3,3-2014
2014-03-23,Saint Barthelemy,BLM,0,2014,3,3-2014
2014-03-30,Saint Barthelemy,BLM,0,2014,3,3-2014
2014-04-06,Saint Barthelemy,BLM,0,2014,4,4-2014
2014-04-13,Saint Barthelemy,BLM,0,2014,4,4-2014
2014-04-20,Saint Barthelemy,BLM,0,2014,4,4-2014
2014-04-27,Saint Barthelemy,BLM,0,2014,4,4-2014
2014-11-30,Saint Barthelemy,BLM,0,2014,11,11-2014
2014-12-07,Saint Barthelemy,BLM,0,2014,12,12-2014
2014-12-14,Saint Barthelemy,BLM,0,2014,12,12-2014
2014-12-21,Saint Barthelemy,BLM,0,2014,12,12-2014
2014-12-28,Saint Barthelemy,BLM,0,2014,12,12-2014
2015-01-04,Saint Barthelemy,BLM,4,2015,1,1-2015
2015-01-11,Saint Barthelemy,BLM,4,2015,1,1-2015
2015-01-18,Saint Barthelemy,BLM,0,2015,1,1-2015
2015-01-25,Saint Barthelemy,BLM,0,2015,1,1-2015
2015-02-01,Saint Barthelemy,BLM,0,2015,2,2-2015
2015-02-08,Saint Barthelemy,BLM,0,2015,2,2-2015
2015-02-22,Saint Barthelemy,BLM,0,2015,2,2-2015
2015-03-01,Saint Barthelemy,BLM,0,2015,3,3-2015
2015-03-08,Saint Barthelemy,BLM,0,2015,3,3-2015
2015-03-15,Saint Barthelemy,BLM,0,2015,3,3-2015
2015-03-29,Saint Barthelemy,BLM,0,2015,3,3-2015
2015-04-05,Saint Barthelemy,BLM,0,2015,4,4-2015
2015-04-12,Saint Barthelemy,BLM,0,2015,4,4-2015
2015-04-19,Saint Barthelemy,BLM,0,2015,4,4-2015
2015-04-26,Saint Barthelemy,BLM,0,2015,4,4-2015
2015-05-03,Saint Barthelemy,BLM,0,2015,5,5-2015
2015-05-10,Saint Barthelemy,BLM,0,2015,5,5-2015
2015-05-17,Saint Barthelemy,BLM,0,2015,5,5-2015
2015-05-24,Saint Barthelemy,BLM,0,2015,5,5-2015
2015-05-31,Saint Barthelemy,BLM,0,2015,5,5-2015
2015-06-07,Saint Barthelemy,BLM,0,2015,6,6-2015
2015-06-14,Saint Barthelemy,BLM,0,2015,6,6-2015
2015-06-28,Saint Barthelemy,BLM,0,2015,6,6-2015
2015-07-05,Saint Barthelemy,BLM,0,2015,7,7-2015
2015-07-12,Saint Barthelemy,BLM,0,2015,7,7-2015
2015-07-19,Saint Barthelemy,BLM,0,2015,7,7-2015
2015-07-26,Saint Barthelemy,BLM,0,2015,7,7-2015
2015-08-02,Saint Barthelemy,BLM,0,2015,8,8-2015
2015-08-09,Saint Barthelemy,BLM,0,2015,8,8-2015
2015-08-16,Saint Barthelemy,BLM,0,2015,8,8-2015
2015-08-23,Saint Barthelemy,BLM,0,2015,8,8-2015
2015-09-06,Saint Barthelemy,BLM,0,2015,9,9-2015
2015-12-13,Saint Barthelemy,BLM,0,2015,12,12-2015
2015-12-20,Saint Barthelemy,BLM,0,2015,12,12-2015
2016-01-03,Saint Barthelemy,BLM,4,2016,1,1-2016
2016-01-10,Saint Barthelemy,BLM,9,2016,1,1-2016
2016-01-17,Saint Barthelemy,BLM,8,2016,1,1-2016
2016-01-24,Saint Barthelemy,BLM,5,2016,1,1-2016
2016-10-02,Saint Barthelemy,BLM,0,2016,10,10-2016
2016-10-09,Saint Barthelemy,BLM,0,2016,10,10-2016
2016-10-16,Saint Barthelemy,BLM,0,2016,10,10-2016
2016-10-23,Saint Barthelemy,BLM,0,2016,10,10-2016
2016-10-30,Saint Barthelemy,BLM,0,2016,10,10-2016
2016-11-06,Saint Barthelemy,BLM,0,2016,11,11-2016
2016-11-13,Saint Barthelemy,BLM,0,2016,11,11-2016
2016-11-20,Saint Barthelemy,BLM,0,2016,11,11-2016
2016-11-27,Saint Barthelemy,BLM,0,2016,11,11-2016
2016-12-04,Saint Barthelemy,BLM,0,2016,12,12-2016
2016-12-11,Saint Barthelemy,BLM,0,2016,12,12-2016
2016-12-25,Saint Barthelemy,BLM,0,2016,12,12-2016
2017-01-01,Saint Barthelemy,BLM,2,2017,1,1-2017
2017-01-08,Saint Barthelemy,BLM,0,2017,1,1-2017
2017-01-15,Saint Barthelemy,BLM,2,2017,1,1-2017
2017-01-22,Saint Barthelemy,BLM,0,2017,1,1-2017
2017-01-29,Saint Barthelemy,BLM,0,2017,1,1-2017
2017-02-05,Saint Barthelemy,BLM,6,2017,2,2-2017
2017-02-12,Saint Barthelemy,BLM,0,2017,2,2-2017
2017-02-19,Saint Barthelemy,BLM,0,2017,2,2-2017
2017-02-26,Saint Barthelemy,BLM,0,2017,2,2-2017
2017-03-05,Saint Barthelemy,BLM,0,2017,3,3-2017
2017-03-12,Saint Barthelemy,BLM,0,2017,3,3-2017
2017-03-19,Saint Barthelemy,BLM,0,2017,3,3-2017
2017-03-26,Saint Barthelemy,BLM,1,2017,3,3-2017
2017-04-02,Saint Barthelemy,BLM,0,2017,4,4-2017
2017-04-09,Saint Barthelemy,BLM,5,2017,4,4-2017
2017-04-16,Saint Barthelemy,BLM,0,2017,4,4-2017
2017-04-23,Saint Barthelemy,BLM,4,2017,4,4-2017
2017-04-30,Saint Barthelemy,BLM,0,2017,4,4-2017
2017-05-07,Saint Barthelemy,BLM,0,2017,5,5-2017
2017-05-14,Saint Barthelemy,BLM,4,2017,5,5-2017
2017-05-21,Saint Barthelemy,BLM,0,2017,5,5-2017
2017-05-28,Saint Barthelemy,BLM,0,2017,5,5-2017
2017-06-04,Saint Barthelemy,BLM,0,2017,6,6-2017
2017-06-11,Saint Barthelemy,BLM,0,2017,6,6-2017
2017-06-18,Saint Barthelemy,BLM,4,2017,6,6-2017
2017-06-25,Saint Barthelemy,BLM,5,2017,6,6-2017
2017-07-02,Saint Barthelemy,BLM,0,2017,7,7-2017
2017-07-09,Saint Barthelemy,BLM,0,2017,7,7-2017
2017-07-16,Saint Barthelemy,BLM,0,2017,7,7-2017
2017-07-23,Saint Barthelemy,BLM,2,2017,7,7-2017
2017-07-30,Saint Barthelemy,BLM,5,2017,7,7-2017
2017-08-06,Saint Barthelemy,BLM,0,2017,8,8-2017
2017-08-13,Saint Barthelemy,BLM,3,2017,8,8-2017
2017-08-20,Saint Barthelemy,BLM,0,2017,8,8-2017
2017-08-27,Saint Barthelemy,BLM,0,2017,8,8-2017
2017-09-03,Saint Barthelemy,BLM,0,2017,9,9-2017
2017-09-10,Saint Barthelemy,BLM,0,2017,9,9-2017
