iso3,origin_date,horizon,target_date,.pred,.pred_lower50,.pred_upper50,.pred_lower90,.pred_upper90,model,window_type,n_train_months,n_gap_in_window,actual
MTQ,2021-07-01,2,2021-09-01,497,419,651,106,825,nowcast,expanding,135,0,0
MTQ,2021-07-01,3,2021-10-01,744,609,847,572,941,nowcast,expanding,135,0,0
MTQ,2021-07-01,4,2021-11-01,516,293,658,143,829,nowcast,expanding,135,0,0
MTQ,2021-07-01,5,2021-12-01,288,161,555,14,687,nowcast,expanding,135,0,0
MTQ,2021-07-01,6,2022-01-01,565,379,2221,132,4533,nowcast,expanding,135,0,49
MYS,2021-07-01,1,2021-08-01,2505,2208,2623,1487,3081,nowcast,expanding,138,0,2085
MYS,2021-07-01,2,2021-09-01,1905,1670,2362,1201,3733,nowcast,expanding,138,0,1706
MYS,2021-07-01,3,2021-10-01,1602,1471,1872,1116,4195,nowcast,expanding,138,0,2306
MYS,2021-07-01,4,2021-11-01,1983,1322,2324,1148,5044,nowcast,expanding,138,0,2010
MYS,2021-07-01,5,2021-12-01,1991,1776,2860,1031,6034,nowcast,expanding,138,0,2402
MYS,2021-07-01,6,2022-01-01,2876,1886,3907,989,10207,nowcast,expanding,138,0,3609
NCL,2021-07-01,1,2021-08-01,2,1,4,0,9,nowcast,expanding,107,12,1
NCL,2021-07-01,2,2021-09-01,63,2,385,0,1136,nowcast,expanding,107,12,2
NCL,2021-07-01,3,2021-10-01,79,61,183,23,259,nowcast,expanding,107,12,5
NCL,2021-07-01,4,2021-11-01,95,57,283,15,375,nowcast,expanding,107,12,6
NCL,2021-07-01,5,2021-12-01,74,66,437,17,531,nowcast,expanding,107,12,7
NCL,2021-07-01,6,2022-01-01,115,1,816,0,1259,nowcast,expanding,107,12,2
NIC,2021-07-01,1,2021-08-01,5526,3933,8635,2897,10201,nowcast,expanding,137,0,3490
NIC,2021-07-01,2,2021-09-01,3378,3260,10752,2000,13702,nowcast,expanding,137,0,1882
NIC,2021-07-01,3,2021-10-01,5575,3169,7979,2055,9324,nowcast,expanding,137,0,2352
NIC,2021-07-01,4,2021-11-01,5842,3902,8854,1571,13656,nowcast,expanding,137,0,2433
NIC,2021-07-01,5,2021-12-01,3820,2871,5385,1138,9496,nowcast,expanding,137,0,1778
NIC,2021-07-01,6,2022-01-01,4380,1992,8267,1698,9488,nowcast,expanding,137,0,4300
NPL,2021-07-01,1,2021-08-01,137,128,158,93,263,nowcast,expanding,137,0,55
NPL,2021-07-01,2,2021-09-01,229,203,276,99,1080,nowcast,expanding,137,0,127
NPL,2021-07-01,3,2021-10-01,209,178,246,67,748,nowcast,expanding,137,0,104
NPL,2021-07-01,4,2021-11-01,117,101,216,56,225,nowcast,expanding,137,0,89
NPL,2021-07-01,5,2021-12-01,45,32,45,13,287,nowcast,expanding,137,0,31
NPL,2021-07-01,6,2022-01-01,12,4,57,2,1211,nowcast,expanding,137,0,11
OMN,2021-07-01,1,2021-08-01,0,0,0,0,0,nowcast,expanding,40,0,0
OMN,2021-07-01,2,2021-09-01,0,0,0,0,0,nowcast,expanding,40,0,2
OMN,2021-07-01,3,2021-10-01,0,0,0,0,0,nowcast,expanding,40,0,6
OMN,2021-07-01,4,2021-11-01,0,0,0,0,0,nowcast,expanding,40,0,6
OMN,2021-07-01,5,2021-12-01,0,0,0,0,0,nowcast,expanding,40,0,8
OMN,2021-07-01,6,2022-01-01,0,0,0,0,0,nowcast,expanding,40,0,9
PAK,2021-07-01,1,2021-08-01,27348,25651,30063,20867,115688,nowcast,expanding,137,0,27915
PAK,2021-07-01,2,2021-09-01,91446,76556,105516,59072,1325518,nowcast,expanding,137,0,86881
PAK,2021-07-01,3,2021-10-01,79085,70969,96517,45189,579634,nowcast,expanding,137,0,64386
PAK,2021-07-01,4,2021-11-01,34612,31163,39226,16065,363604,nowcast,expanding,137,0,30008
PAK,2021-07-01,5,2021-12-01,10763,5904,13955,3027,119381,nowcast,expanding,137,0,9319
PAK,2021-07-01,6,2022-01-01,20646,5383,23840,688,43874,nowcast,expanding,137,0,1261
PAN,2021-07-01,1,2021-08-01,203,162,249,111,404,nowcast,expanding,136,0,536
PAN,2021-07-01,2,2021-09-01,188,148,278,61,576,nowcast,expanding,136,0,560
PAN,2021-07-01,3,2021-10-01,281,210,338,97,584,nowcast,expanding,136,0,724
PAN,2021-07-01,4,2021-11-01,303,225,375,143,760,nowcast,expanding,136,0,542
PAN,2021-07-01,5,2021-12-01,278,190,384,79,751,nowcast,expanding,136,0,413
PAN,2021-07-01,6,2022-01-01,244,186,963,104,3313,nowcast,expanding,136,0,206
PER,2021-07-01,1,2021-08-01,2329,1371,3719,802,5586,nowcast,expanding,131,0,2493
PER,2021-07-01,2,2021-09-01,653,328,1657,110,27946,nowcast,expanding,131,0,2294
PER,2021-07-01,3,2021-10-01,700,557,1010,545,3590,nowcast,expanding,131,0,4092
PER,2021-07-01,4,2021-11-01,831,677,2395,427,7495,nowcast,expanding,131,0,5228
PER,2021-07-01,5,2021-12-01,892,608,3143,490,31895,nowcast,expanding,131,0,5390
PER,2021-07-01,6,2022-01-01,1669,924,3021,459,90079,nowcast,expanding,131,0,5333
PHL,2021-07-01,1,2021-08-01,11028,10072,12146,8263,13010,nowcast,expanding,136,0,12627
PHL,2021-07-01,2,2021-09-01,10094,9055,11026,8094,12290,nowcast,expanding,136,0,11778
PHL,2021-07-01,3,2021-10-01,8171,7163,8773,6253,9885,nowcast,expanding,136,0,8207
PHL,2021-07-01,4,2021-11-01,8465,7974,10141,4796,13427,nowcast,expanding,136,0,7203
PHL,2021-07-01,5,2021-12-01,6603,6100,7764,3580,12979,nowcast,expanding,136,0,5459
PHL,2021-07-01,6,2022-01-01,7610,4950,9757,4228,15731,nowcast,expanding,136,0,6467
PLW,2021-07-01,1,2021-08-01,10,3,14,1,25,nowcast,expanding,64,72,4
PLW,2021-07-01,2,2021-09-01,8,3,11,1,21,nowcast,expanding,64,72,3
PLW,2021-07-01,3,2021-10-01,9,3,13,1,23,nowcast,expanding,64,72,4
PLW,2021-07-01,4,2021-11-01,9,3,13,1,23,nowcast,expanding,64,72,0
PLW,2021-07-01,5,2021-12-01,6,2,8,0,15,nowcast,expanding,64,72,1
PLW,2021-07-01,6,2022-01-01,14,5,20,1,37,nowcast,expanding,64,72,2
PRI,2021-07-01,1,2021-08-01,67,64,68,59,82,nowcast,expanding,100,36,49
PRI,2021-07-01,2,2021-09-01,72,72,77,60,83,nowcast,expanding,100,36,39
PRI,2021-07-01,3,2021-10-01,94,65,99,55,108,nowcast,expanding,100,36,58
PRI,2021-07-01,4,2021-11-01,143,91,145,71,146,nowcast,expanding,100,36,35
PRI,2021-07-01,5,2021-12-01,122,33,127,21,128,nowcast,expanding,100,36,36
PRI,2021-07-01,6,2022-01-01,29,18,116,9,118,nowcast,expanding,100,36,41
PRY,2021-07-01,1,2021-08-01,823,542,882,129,7986,nowcast,expanding,133,0,500
PRY,2021-07-01,2,2021-09-01,333,245,441,94,10332,nowcast,expanding,133,0,654
PRY,2021-07-01,3,2021-10-01,673,630,1398,277,9254,nowcast,expanding,133,0,1213
PRY,2021-07-01,4,2021-11-01,525,484,629,86,6601,nowcast,expanding,133,0,1403
PRY,2021-07-01,5,2021-12-01,852,788,1060,102,12446,nowcast,expanding,133,0,1235
PRY,2021-07-01,6,2022-01-01,3279,52,10957,16,1264431,nowcast,expanding,133,0,96
PYF,2021-07-01,1,2021-08-01,69,53,87,13,136,nowcast,expanding,96,39,NA
PYF,2021-07-01,2,2021-09-01,80,59,113,14,123,nowcast,expanding,96,39,NA
PYF,2021-07-01,3,2021-10-01,68,56,90,14,104,nowcast,expanding,96,39,NA
PYF,2021-07-01,4,2021-11-01,80,62,108,40,138,nowcast,expanding,96,39,NA
PYF,2021-07-01,5,2021-12-01,122,59,170,37,197,nowcast,expanding,96,39,NA
PYF,2021-07-01,6,2022-01-01,433,39,1165,16,2110,nowcast,expanding,96,39,NA
REU,2021-07-01,1,2021-08-01,150,89,276,0,509,nowcast,expanding,93,36,361
REU,2021-07-01,2,2021-09-01,80,48,148,0,272,nowcast,expanding,93,36,200
REU,2021-07-01,3,2021-10-01,84,50,154,0,284,nowcast,expanding,93,36,114
REU,2021-07-01,4,2021-11-01,565,230,1116,46,2414,nowcast,expanding,93,36,125
REU,2021-07-01,5,2021-12-01,599,244,1185,49,2561,nowcast,expanding,93,36,113
REU,2021-07-01,6,2022-01-01,988,403,1953,80,4223,nowcast,expanding,93,36,69
SAU,2021-07-01,1,2021-08-01,112,78,116,60,174,nowcast,expanding,130,0,82
SAU,2021-07-01,2,2021-09-01,63,58,82,36,131,nowcast,expanding,130,0,38
SAU,2021-07-01,3,2021-10-01,127,63,241,28,580,nowcast,expanding,130,0,52
SAU,2021-07-01,4,2021-11-01,146,104,218,92,390,nowcast,expanding,130,0,89
SAU,2021-07-01,5,2021-12-01,246,154,444,127,823,nowcast,expanding,130,0,210
SAU,2021-07-01,6,2022-01-01,553,372,1121,164,3274,nowcast,expanding,130,0,0
SDN,2021-07-01,1,2021-08-01,62,56,83,41,127,nowcast,expanding,51,84,49
SDN,2021-07-01,2,2021-09-01,173,157,232,115,354,nowcast,expanding,51,84,106
SDN,2021-07-01,3,2021-10-01,425,385,570,283,869,nowcast,expanding,51,84,229
SDN,2021-07-01,4,2021-11-01,323,293,433,215,661,nowcast,expanding,51,84,167
SDN,2021-07-01,5,2021-12-01,166,151,223,111,340,nowcast,expanding,51,84,69
SDN,2021-07-01,6,2022-01-01,55,50,73,36,112,nowcast,expanding,51,84,0
SEN,2021-07-01,1,2021-08-01,NA,NA,NA,NA,NA,nowcast,expanding,27,24,6
SEN,2021-07-01,2,2021-09-01,NA,NA,NA,NA,NA,nowcast,expanding,27,24,6
SEN,2021-07-01,3,2021-10-01,NA,NA,NA,NA,NA,nowcast,expanding,27,24,14
SEN,2021-07-01,4,2021-11-01,NA,NA,NA,NA,NA,nowcast,expanding,27,24,18
SEN,2021-07-01,5,2021-12-01,NA,NA,NA,NA,NA,nowcast,expanding,27,24,10
SEN,2021-07-01,6,2022-01-01,NA,NA,NA,NA,NA,nowcast,expanding,27,24,21
SGP,2021-07-01,1,2021-08-01,607,449,780,348,939,nowcast,expanding,138,0,304
SGP,2021-07-01,2,2021-09-01,396,355,509,292,608,nowcast,expanding,138,0,348
SGP,2021-07-01,3,2021-10-01,348,300,577,207,656,nowcast,expanding,138,0,399
SGP,2021-07-01,4,2021-11-01,352,232,483,154,869,nowcast,expanding,138,0,209
SGP,2021-07-01,5,2021-12-01,348,200,509,106,1163,nowcast,expanding,138,0,269
SGP,2021-07-01,6,2022-01-01,557,294,2364,116,2543,nowcast,expanding,138,0,752
SLB,2021-07-01,1,2021-08-01,41,12,154,0,226,nowcast,expanding,76,24,90
SLB,2021-07-01,2,2021-09-01,48,14,180,0,264,nowcast,expanding,76,24,73
SLB,2021-07-01,3,2021-10-01,77,23,292,0,427,nowcast,expanding,76,24,74
SLB,2021-07-01,4,2021-11-01,68,20,257,0,377,nowcast,expanding,76,24,37
SLB,2021-07-01,5,2021-12-01,43,13,163,0,238,nowcast,expanding,76,24,28
SLB,2021-07-01,6,2022-01-01,54,16,206,0,302,nowcast,expanding,76,24,16
SLV,2021-07-01,1,2021-08-01,920,396,1365,202,1490,nowcast,expanding,138,0,659
SLV,2021-07-01,2,2021-09-01,820,475,1414,224,1501,nowcast,expanding,138,0,553
SLV,2021-07-01,3,2021-10-01,677,425,707,274,1104,nowcast,expanding,138,0,588
SLV,2021-07-01,4,2021-11-01,346,230,520,170,955,nowcast,expanding,138,0,518
SLV,2021-07-01,5,2021-12-01,247,91,287,68,337,nowcast,expanding,138,0,586
SLV,2021-07-01,6,2022-01-01,211,154,260,107,472,nowcast,expanding,138,0,781
SUR,2021-07-01,1,2021-08-01,8,2,21,0,270,nowcast,expanding,84,52,NA
SUR,2021-07-01,2,2021-09-01,6,1,16,0,205,nowcast,expanding,84,52,NA
SUR,2021-07-01,3,2021-10-01,12,2,30,0,394,nowcast,expanding,84,52,NA
SUR,2021-07-01,4,2021-11-01,5,1,14,0,181,nowcast,expanding,84,52,NA
SUR,2021-07-01,5,2021-12-01,7,1,17,0,223,nowcast,expanding,84,52,NA
SUR,2021-07-01,6,2022-01-01,34,6,89,0,1159,nowcast,expanding,84,52,NA
SXM,2021-07-01,1,2021-08-01,14,1,15,1,16,nowcast,expanding,36,100,NA
SXM,2021-07-01,2,2021-09-01,11,1,12,0,13,nowcast,expanding,36,100,NA
SXM,2021-07-01,3,2021-10-01,16,1,17,1,19,nowcast,expanding,36,100,NA
SXM,2021-07-01,4,2021-11-01,25,1,27,1,30,nowcast,expanding,36,100,NA
SXM,2021-07-01,5,2021-12-01,13,1,14,1,16,nowcast,expanding,36,100,NA
SXM,2021-07-01,6,2022-01-01,18,1,19,1,21,nowcast,expanding,36,100,NA
SYC,2021-07-01,1,2021-08-01,NA,NA,NA,NA,NA,nowcast,expanding,24,37,NA
SYC,2021-07-01,2,2021-09-01,NA,NA,NA,NA,NA,nowcast,expanding,24,37,NA
SYC,2021-07-01,3,2021-10-01,NA,NA,NA,NA,NA,nowcast,expanding,24,37,NA
SYC,2021-07-01,4,2021-11-01,NA,NA,NA,NA,NA,nowcast,expanding,24,37,NA
SYC,2021-07-01,5,2021-12-01,NA,NA,NA,NA,NA,nowcast,expanding,24,37,NA
SYC,2021-07-01,6,2022-01-01,NA,NA,NA,NA,NA,nowcast,expanding,24,37,NA
TCA,2021-07-01,1,2021-08-01,14,2,20,0,184,nowcast,expanding,72,27,NA
TCA,2021-07-01,2,2021-09-01,16,2,22,0,205,nowcast,expanding,72,27,NA
TCA,2021-07-01,3,2021-10-01,36,5,49,0,458,nowcast,expanding,72,27,NA
TCA,2021-07-01,4,2021-11-01,6,1,9,0,80,nowcast,expanding,72,27,NA
TCA,2021-07-01,5,2021-12-01,6,1,8,0,76,nowcast,expanding,72,27,NA
TCA,2021-07-01,6,2022-01-01,30,5,41,0,387,nowcast,expanding,72,27,NA
THA,2021-07-01,1,2021-08-01,1830,1615,2023,1457,2772,nowcast,expanding,138,0,939
THA,2021-07-01,2,2021-09-01,1245,1140,1868,869,2514,nowcast,expanding,138,0,847
THA,2021-07-01,3,2021-10-01,1108,879,1672,481,2552,nowcast,expanding,138,0,754
THA,2021-07-01,4,2021-11-01,912,862,1730,336,3317,nowcast,expanding,138,0,732
THA,2021-07-01,5,2021-12-01,638,384,1063,158,2094,nowcast,expanding,138,0,480
THA,2021-07-01,6,2022-01-01,675,308,866,113,1753,nowcast,expanding,138,0,561
TLS,2021-07-01,1,2021-08-01,6,0,12,0,25,nowcast,expanding,131,0,8
TLS,2021-07-01,2,2021-09-01,6,3,9,0,12,nowcast,expanding,131,0,7
TLS,2021-07-01,3,2021-10-01,11,6,17,0,22,nowcast,expanding,131,0,12
TLS,2021-07-01,4,2021-11-01,11,5,17,0,21,nowcast,expanding,131,0,39
TLS,2021-07-01,5,2021-12-01,30,15,46,1,59,nowcast,expanding,131,0,225
TLS,2021-07-01,6,2022-01-01,91,46,139,2,177,nowcast,expanding,131,0,1371
TON,2021-07-01,1,2021-08-01,0,0,1,0,3,nowcast,expanding,36,51,NA
TON,2021-07-01,2,2021-09-01,0,0,1,0,4,nowcast,expanding,36,51,NA
TON,2021-07-01,3,2021-10-01,0,0,1,0,2,nowcast,expanding,36,51,NA
TON,2021-07-01,4,2021-11-01,0,0,1,0,2,nowcast,expanding,36,51,NA
TON,2021-07-01,5,2021-12-01,0,0,0,0,1,nowcast,expanding,36,51,NA
TON,2021-07-01,6,2022-01-01,0,0,7,0,23,nowcast,expanding,36,51,NA
TTO,2021-07-01,1,2021-08-01,287,282,307,200,308,nowcast,expanding,96,40,NA
TTO,2021-07-01,2,2021-09-01,90,87,92,75,95,nowcast,expanding,96,40,NA
TTO,2021-07-01,3,2021-10-01,195,161,212,150,233,nowcast,expanding,96,40,NA
TTO,2021-07-01,4,2021-11-01,223,210,227,173,269,nowcast,expanding,96,40,NA
TTO,2021-07-01,5,2021-12-01,58,57,80,45,85,nowcast,expanding,96,40,NA
TTO,2021-07-01,6,2022-01-01,36,36,68,18,857,nowcast,expanding,96,40,NA
TUV,2021-07-01,1,2021-08-01,52,2,65,0,67,nowcast,expanding,36,4,NA
TUV,2021-07-01,2,2021-09-01,12,0,15,0,15,nowcast,expanding,36,4,NA
TUV,2021-07-01,3,2021-10-01,4,0,5,0,5,nowcast,expanding,36,4,NA
TUV,2021-07-01,4,2021-11-01,3,0,4,0,4,nowcast,expanding,36,4,NA
TUV,2021-07-01,5,2021-12-01,3,0,3,0,3,nowcast,expanding,36,4,NA
TUV,2021-07-01,6,2022-01-01,33,1,41,0,42,nowcast,expanding,36,4,NA
TWN,2021-07-01,1,2021-08-01,832,116,2700,66,7990,nowcast,expanding,96,41,NA
TWN,2021-07-01,2,2021-09-01,1051,292,1706,114,9475,nowcast,expanding,96,41,NA
TWN,2021-07-01,3,2021-10-01,278,157,2154,59,4664,nowcast,expanding,96,41,NA
TWN,2021-07-01,4,2021-11-01,310,134,2176,32,5339,nowcast,expanding,96,41,NA
TWN,2021-07-01,5,2021-12-01,171,12,358,0,971,nowcast,expanding,96,41,NA
TWN,2021-07-01,6,2022-01-01,25,16,37,3,141,nowcast,expanding,96,41,NA
URY,2021-07-01,1,2021-08-01,NA,NA,NA,NA,NA,nowcast,expanding,16,60,1
URY,2021-07-01,2,2021-09-01,NA,NA,NA,NA,NA,nowcast,expanding,16,60,1
URY,2021-07-01,3,2021-10-01,NA,NA,NA,NA,NA,nowcast,expanding,16,60,1
URY,2021-07-01,4,2021-11-01,NA,NA,NA,NA,NA,nowcast,expanding,16,60,3
URY,2021-07-01,5,2021-12-01,NA,NA,NA,NA,NA,nowcast,expanding,16,60,4
URY,2021-07-01,6,2022-01-01,NA,NA,NA,NA,NA,nowcast,expanding,16,60,7
USA,2021-07-01,1,2021-08-01,8,7,10,6,19,nowcast,expanding,125,12,5
USA,2021-07-01,2,2021-09-01,7,4,14,4,27,nowcast,expanding,125,12,7
USA,2021-07-01,3,2021-10-01,7,5,11,3,21,nowcast,expanding,125,12,27
USA,2021-07-01,4,2021-11-01,9,7,14,3,18,nowcast,expanding,125,12,17
USA,2021-07-01,5,2021-12-01,6,3,12,1,17,nowcast,expanding,125,12,31
USA,2021-07-01,6,2022-01-01,1,1,4,0,9,nowcast,expanding,125,12,11
VCT,2021-07-01,1,2021-08-01,7,6,8,2,8,nowcast,expanding,100,36,11
VCT,2021-07-01,2,2021-09-01,9,7,9,2,10,nowcast,expanding,100,36,11
VCT,2021-07-01,3,2021-10-01,11,11,11,11,37,nowcast,expanding,100,36,15
VCT,2021-07-01,4,2021-11-01,10,10,11,2,11,nowcast,expanding,100,36,11
VCT,2021-07-01,5,2021-12-01,21,18,23,4,25,nowcast,expanding,100,36,29
VCT,2021-07-01,6,2022-01-01,11,2,31,2,5577,nowcast,expanding,100,36,11
VEN,2021-07-01,1,2021-08-01,468,441,544,301,696,nowcast,expanding,136,0,450
VEN,2021-07-01,2,2021-09-01,565,492,661,243,1405,nowcast,expanding,136,0,375
VEN,2021-07-01,3,2021-10-01,593,524,622,258,1109,nowcast,expanding,136,0,442
VEN,2021-07-01,4,2021-11-01,586,504,618,228,1025,nowcast,expanding,136,0,374
VEN,2021-07-01,5,2021-12-01,447,364,494,143,590,nowcast,expanding,136,0,377
VEN,2021-07-01,6,2022-01-01,629,498,915,214,1190,nowcast,expanding,136,0,401
VGB,2021-07-01,1,2021-08-01,23,19,24,6,70,nowcast,expanding,120,16,NA
VGB,2021-07-01,2,2021-09-01,18,17,20,6,43,nowcast,expanding,120,16,NA
VGB,2021-07-01,3,2021-10-01,31,29,32,28,60,nowcast,expanding,120,16,NA
VGB,2021-07-01,4,2021-11-01,16,15,17,5,39,nowcast,expanding,120,16,NA
VGB,2021-07-01,5,2021-12-01,14,13,15,4,26,nowcast,expanding,120,16,NA
VGB,2021-07-01,6,2022-01-01,10,6,23,4,160,nowcast,expanding,120,16,NA
VNM,2021-07-01,1,2021-08-01,8352,6893,9693,6010,12448,nowcast,expanding,137,0,7881
VNM,2021-07-01,2,2021-09-01,8513,7077,12803,5571,18302,nowcast,expanding,137,0,8781
VNM,2021-07-01,3,2021-10-01,9262,7191,15006,5110,26300,nowcast,expanding,137,0,9609
VNM,2021-07-01,4,2021-11-01,8021,7181,17445,4184,28792,nowcast,expanding,137,0,8572
VNM,2021-07-01,5,2021-12-01,6385,5438,18057,3296,25644,nowcast,expanding,137,0,6720
VNM,2021-07-01,6,2022-01-01,5941,2693,14628,2049,23960,nowcast,expanding,137,0,24399
VUT,2021-07-01,1,2021-08-01,34,2,75,0,96,nowcast,expanding,57,72,4
VUT,2021-07-01,2,2021-09-01,30,2,68,0,86,nowcast,expanding,57,72,2
VUT,2021-07-01,3,2021-10-01,21,1,48,0,61,nowcast,expanding,57,72,1
VUT,2021-07-01,4,2021-11-01,2,1,3,0,13,nowcast,expanding,57,72,0
VUT,2021-07-01,5,2021-12-01,3,2,3,1,6,nowcast,expanding,57,72,0
VUT,2021-07-01,6,2022-01-01,3,2,3,1,9,nowcast,expanding,57,72,1
WLF,2021-07-01,1,2021-08-01,11,4,25,2,54,nowcast,expanding,50,0,4
WLF,2021-07-01,2,2021-09-01,14,5,32,2,69,nowcast,expanding,50,0,7
WLF,2021-07-01,3,2021-10-01,15,5,35,2,76,nowcast,expanding,50,0,8
WLF,2021-07-01,4,2021-11-01,15,5,35,2,77,nowcast,expanding,50,0,6
WLF,2021-07-01,5,2021-12-01,12,4,26,2,58,nowcast,expanding,50,0,8
WLF,2021-07-01,6,2022-01-01,10,3,23,1,51,nowcast,expanding,50,0,8
WSM,2021-07-01,1,2021-08-01,5,2,9,0,23,nowcast,expanding,46,0,9
WSM,2021-07-01,2,2021-09-01,7,3,14,0,38,nowcast,expanding,46,0,15
WSM,2021-07-01,3,2021-10-01,79,50,107,25,285,nowcast,expanding,46,0,13
WSM,2021-07-01,4,2021-11-01,141,89,190,45,507,nowcast,expanding,46,0,36
WSM,2021-07-01,5,2021-12-01,156,99,211,50,562,nowcast,expanding,46,0,60
WSM,2021-07-01,6,2022-01-01,68,43,91,22,243,nowcast,expanding,46,0,1091
YEM,2021-07-01,1,2021-08-01,668,291,2106,144,5924,nowcast,expanding,52,24,721
YEM,2021-07-01,2,2021-09-01,1017,442,3206,219,9015,nowcast,expanding,52,24,604
YEM,2021-07-01,3,2021-10-01,1108,482,3491,239,9817,nowcast,expanding,52,24,1211
YEM,2021-07-01,4,2021-11-01,1595,693,5026,344,14135,nowcast,expanding,52,24,3458
YEM,2021-07-01,5,2021-12-01,1486,646,4683,320,13169,nowcast,expanding,52,24,5195
YEM,2021-07-01,6,2022-01-01,1766,768,5567,381,15656,nowcast,expanding,52,24,3237
ABW,2022-01-01,1,2022-02-01,118,96,256,19,607,nowcast,expanding,84,55,NA
ABW,2022-01-01,2,2022-03-01,153,116,337,24,1135,nowcast,expanding,84,55,NA
ABW,2022-01-01,3,2022-04-01,127,120,319,24,753,nowcast,expanding,84,55,NA
ABW,2022-01-01,4,2022-05-01,80,66,131,13,175,nowcast,expanding,84,55,NA
ABW,2022-01-01,5,2022-06-01,33,0,53,0,91,nowcast,expanding,84,55,NA
ABW,2022-01-01,6,2022-07-01,30,17,35,0,135,nowcast,expanding,84,55,NA
AFG,2022-01-01,1,2022-02-01,NA,NA,NA,NA,NA,nowcast,expanding,11,0,0
AFG,2022-01-01,2,2022-03-01,NA,NA,NA,NA,NA,nowcast,expanding,11,0,0
AFG,2022-01-01,3,2022-04-01,NA,NA,NA,NA,NA,nowcast,expanding,11,0,0
AFG,2022-01-01,4,2022-05-01,NA,NA,NA,NA,NA,nowcast,expanding,11,0,0
AFG,2022-01-01,5,2022-06-01,NA,NA,NA,NA,NA,nowcast,expanding,11,0,13
AFG,2022-01-01,6,2022-07-01,NA,NA,NA,NA,NA,nowcast,expanding,11,0,51
ARG,2022-01-01,1,2022-02-01,982,195,1237,77,1953,nowcast,expanding,138,0,87
ARG,2022-01-01,2,2022-03-01,2422,537,3439,94,8346,nowcast,expanding,138,0,213
ARG,2022-01-01,3,2022-04-01,2863,587,4769,109,18834,nowcast,expanding,138,0,258
ARG,2022-01-01,4,2022-05-01,2156,454,3594,126,16189,nowcast,expanding,138,0,163
ARG,2022-01-01,5,2022-06-01,235,110,431,28,2573,nowcast,expanding,138,0,30
ARG,2022-01-01,6,2022-07-01,66,32,155,13,335,nowcast,expanding,138,0,11
ATG,2022-01-01,1,2022-02-01,7,3,13,0,31,nowcast,expanding,58,24,4
ATG,2022-01-01,2,2022-03-01,5,2,10,0,28,nowcast,expanding,58,24,4
ATG,2022-01-01,3,2022-04-01,6,5,10,2,14,nowcast,expanding,58,24,1
ATG,2022-01-01,4,2022-05-01,12,10,21,3,30,nowcast,expanding,58,24,2
ATG,2022-01-01,5,2022-06-01,11,9,19,3,26,nowcast,expanding,58,24,2
ATG,2022-01-01,6,2022-07-01,15,12,25,4,35,nowcast,expanding,58,24,2
AUS,2022-01-01,1,2022-02-01,3,2,3,1,4,nowcast,expanding,125,12,4
AUS,2022-01-01,2,2022-03-01,3,2,4,1,5,nowcast,expanding,125,12,11
AUS,2022-01-01,3,2022-04-01,2,1,3,0,5,nowcast,expanding,125,12,14
AUS,2022-01-01,4,2022-05-01,3,1,3,0,5,nowcast,expanding,125,12,25
AUS,2022-01-01,5,2022-06-01,2,1,3,0,4,nowcast,expanding,125,12,34
AUS,2022-01-01,6,2022-07-01,2,2,3,0,7,nowcast,expanding,125,12,51
BES,2022-01-01,1,2022-02-01,78,39,120,2,361,nowcast,expanding,36,0,NA
BES,2022-01-01,2,2022-03-01,68,28,124,0,345,nowcast,expanding,36,0,NA
BES,2022-01-01,3,2022-04-01,14,5,26,0,89,nowcast,expanding,36,0,NA
BES,2022-01-01,4,2022-05-01,12,10,46,8,51,nowcast,expanding,36,0,NA
BES,2022-01-01,5,2022-06-01,12,10,45,7,50,nowcast,expanding,36,0,NA
BES,2022-01-01,6,2022-07-01,17,15,67,11,74,nowcast,expanding,36,0,NA
BFA,2022-01-01,1,2022-02-01,338,44,770,20,913,nowcast,expanding,48,33,NA
BFA,2022-01-01,2,2022-03-01,392,51,894,23,1061,nowcast,expanding,48,33,NA
BFA,2022-01-01,3,2022-04-01,205,27,467,12,554,nowcast,expanding,48,33,NA
BFA,2022-01-01,4,2022-05-01,37,23,62,5,134,nowcast,expanding,48,33,NA
BFA,2022-01-01,5,2022-06-01,40,25,68,6,145,nowcast,expanding,48,33,NA
BFA,2022-01-01,6,2022-07-01,84,52,141,12,303,nowcast,expanding,48,33,NA
BGD,2022-01-01,1,2022-02-01,99,68,256,25,670,nowcast,expanding,143,0,21
BGD,2022-01-01,2,2022-03-01,48,19,142,2,454,nowcast,expanding,143,0,22
BGD,2022-01-01,3,2022-04-01,144,65,153,50,438,nowcast,expanding,143,0,21
BGD,2022-01-01,4,2022-05-01,104,85,123,29,286,nowcast,expanding,143,0,131
BGD,2022-01-01,5,2022-06-01,255,169,423,50,2599,nowcast,expanding,143,0,882
BGD,2022-01-01,6,2022-07-01,749,231,1375,55,22515,nowcast,expanding,143,0,1458
BHS,2022-01-01,1,2022-02-01,116,50,204,0,493,nowcast,expanding,48,94,NA
BHS,2022-01-01,2,2022-03-01,75,28,143,0,397,nowcast,expanding,48,94,NA
BHS,2022-01-01,3,2022-04-01,78,18,86,0,100,nowcast,expanding,48,94,NA
BHS,2022-01-01,4,2022-05-01,62,14,68,0,79,nowcast,expanding,48,94,NA
BHS,2022-01-01,5,2022-06-01,78,18,86,0,100,nowcast,expanding,48,94,NA
